EntrezID	Length	MCL1-DK_BC2CTUACXX_TTAGGC_L002_R1
66817	1943	119
56773	1935	9
234740	2887	228
93739	980	794
30947	3159	33
85305	2173	1455
57321	3599	258
627828	1604	717
170571	4850	44
791378	2006	0
270096	5157	340
668110	901	1
208936	4855	629
67528	1087	68
270097	3655	2
71122	1582	4
100504738	943	0
403395	2930	0
80707	2251	205
17132	3642	348
75465	515	0
75796	8087	47
78213	558	0
66531	1440	83
72155	1768	49
234776	4877	126
69528	2971	10
68133	1337	169
76645	7386	0
63857	2532	21
209239	2652	170
100504395	2075	141
74440	4735	1985
234779	4298	44
74032	2835	22
15486	1280	0
68533	1054	107
100504406	1133	0
12554	2290	5754
68196	1165	2145
56690	2100	109
71839	1961	2505
117148	1971	10
234788	2623	0
56453	4375	3294
72552	3169	85
68270	2821	0
21341	3255	68
628061	456	37
75773	1928	0
66733	3806	0
67866	1169	11
69047	3223	476
74347	2574	203
72042	1639	10572
234796	2142	66
22224	3236	1347
78892	4150	11474
102193	2854	354
234797	6284	52
436062	1190	0
382034	6953	387
272551	1038	148
100038388	2538	10
68918	734	196
18117	4933	644
12857	679	4127
15900	2829	94
100503115	597	0
68790	2380	3
15227	1062	66
234814	2444	106
14234	2725	6
14241	2960	0
76405	1080	0
72259	964	1
76454	4355	270
67443	1712	4772
142682	6476	1924
57340	3903	23
234825	2083	188
100504526	714	2
20539	3513	3361
407789	2260	0
12352	1248	0
53325	5455	440
195209	12584	116
22761	3386	326
170732	1340	0
76014	3804	943
234836	654	1
13057	759	220
192156	1864	200
100689703	2821	299
319574	627	0
30927	1589	16
68718	1783	588
66965	3066	483
234839	8216	837
67177	2191	130
11821	866	526
50917	2586	74
59005	610	306
382035	1144	0
12398	7964	39
319463	3344	0
382036	2339	0
257633	2207	130
12555	2843	2
77087	8816	5079
100503178	2028	95
234847	2558	965
100861897	489	1
270106	780	55
100302565	48	6
102278	2405	14
57429	1160	29
13479	2243	220
234852	2171	995
320869	518	5
234854	1649	261
78779	2380	37
71186	1229	12
72325	2779	472
57247	4877	377
14087	4541	15
234857	2333	23
66855	3836	4224
17199	3663	3
22152	1723	25
23854	4107	564
114896	4268	798
72185	2637	23
104346	1680	239
100861471	121	0
100861472	121	0
100861473	121	0
100861474	121	1
100861475	121	0
100861477	121	0
100861478	121	0
100861479	121	0
100861480	121	0
100861481	121	0
100861482	121	0
100861483	121	0
100861484	121	0
100861486	121	0
100861487	121	0
100861488	121	0
100861489	121	0
100861490	121	0
19804	121	0
100861491	121	0
100861492	121	0
100861493	121	0
100861494	121	0
100861495	121	0
100861496	121	0
100861497	121	0
100861498	121	0
100861499	121	0
100861500	121	0
100861501	121	0
100861502	121	0
100861503	121	0
100503230	1493	1
69581	3367	2484
234863	1434	1
19341	1412	329
100043296	435	63
73420	2673	122
11459	1433	210
234865	5808	315
56199	4306	279
100861938	788	0
102162	2893	338
100316819	82	0
382038	5773	530
108148	4110	2058
69062	829	0
209966	2824	1
76332	2825	284
11606	1839	32
73647	2330	1
69551	3307	1299
234875	3049	557
68865	1165	44
69627	1315	94
330863	8808	1
66523	1382	377
14712	2984	1177
102058	7407	97
244666	2116	257
112405	3524	768
53424	2391	1378
244667	2597	6
244668	6365	451
75930	955	2
74393	3548	7
66566	1155	118
270109	7212	1
234878	5692	447
16525	2303	1078
210027	2784	13
67892	763	89
212728	5060	145
100861955	1490	2
270110	4530	2910
414091	2546	4
67952	4986	1897
52202	3432	299
93742	8019	3136
628847	465	0
18186	5921	254
100316680	80	0
16412	4194	37861
100042659	1194	2
74703	1990	0
75453	1637	1
72139	1472	114
100862012	921	3912
100628572	75	0
114673	1382	3
67667	2270	113
244672	3953	422
234889	13727	118
67618	2870	455
69149	2426	63
78100	2740	645
14802	6152	53
12362	1513	474
12363	1432	1644
12364	2605	2020
71785	1795	28
71829	1520	0
110350	13972	744
76863	1201	785
17386	2675	0
17381	3607	3
83996	1997	0
17392	1801	53
83995	2024	0
17384	1714	0
17394	2453	4
234911	1656	4
30800	3276	0
17393	878	1
71929	2871	5121
11797	3140	2015
11796	2813	1810
22601	4171	9085
234912	1592	81
234915	3647	108
76669	1110	0
100316772	96	0
22068	3259	25
18667	6889	636
791396	3983	93
71544	5404	2989
100579151	674	0
244682	4270	0
78219	781	0
77532	2952	225
66396	4642	986
270118	6743	3857
18689	1391	1
77116	3122	1663
74360	2843	425
72826	3672	521
75747	2158	415
71946	4470	117
244694	2662	13
66070	1152	928
75723	8951	18151
330890	2637	10
14345	3664	66
69325	688	0
56503	1764	42
17535	3004	390
14608	2252	9
64931	1841	3
55991	2075	1587
244698	5261	31
69137	1988	12
234959	3900	250
70984	2981	674
75316	1699	1521
319675	7371	370
100216535	42	0
170748	954	424
234964	3025	0
78025	433	0
234967	1937	353
244701	1244	0
270120	18468	15
66917	2205	857
72560	2690	43
546118	2639	0
234988	2155	0
72230	3839	20
73503	828	0
73732	1032	0
18322	942	0
258598	939	0
259070	966	0
258559	948	0
258075	939	0
258074	939	0
257872	936	0
258557	955	0
258558	1040	0
258560	1107	0
258249	942	0
258279	942	0
258518	939	0
258520	939	0
258516	948	0
258907	939	0
258908	918	0
258515	948	0
258517	992	0
244713	4025	518
624341	1642	3
257963	930	0
18358	1185	0
258519	930	0
258521	1219	0
258555	921	0
258336	2671	0
258551	1077	0
257898	996	0
258552	1132	0
258550	998	0
57251	936	0
258905	1147	0
258553	1124	0
258822	1098	0
258554	960	0
18315	1156	0
434377	4732	105
22688	11407	186
235028	3665	250
77519	6285	563
244721	2755	47
66662	2355	13
30843	2662	170
66177	1939	938
23988	3808	519
244723	1525	17
53867	6086	316
235033	1450	0
319278	1683	186
70726	1564	2
235036	1671	434
53356	1068	1386
13433	6304	1026
14739	2815	198
66163	1289	755
15894	2540	29185
78369	907	50
100503553	478	2
15898	2982	98
100316681	78	0
100009600	1010	35
68165	782	284
71766	3450	1311
54721	4873	710
12539	2456	2607
18577	5127	135
100503569	2078	7
50868	4470	359
94226	2495	16
235040	2541	194
215194	2598	347
12581	1271	435
11768	1738	422
68682	3592	3782
16201	4809	1868
330902	1986	27
60507	1321	218
13430	4021	1988
387194	70	1
17083	1487	379
382062	1307	152
59035	3220	1078
74766	2177	392
69773	3170	820
666043	1253	0
100316714	133	0
20586	6376	3896
16835	4534	12117
67629	1349	13
235041	4853	2481
319899	6560	739
624219	865	0
100503623	840	0
19340	3868	207
235043	1102	287
67119	1545	38
235044	2608	108
66962	1846	29
13857	1829	15
71746	2550	512
77609	2200	1
19089	1995	1230
15571	5027	42
319601	2108	260
100503652	1518	31
26940	1673	329
625409	431	371
12797	1987	67080
66126	1053	428
11433	1616	1602
66268	692	106
619310	2960	2
69862	2302	0
235047	2107	175
235048	3574	14
235050	3238	73
625603	559	0
68743	5421	123
68283	2159	20
55934	1142	240
319845	3438	556
73230	3793	6
319239	3791	0
244745	4740	937
320752	3441	0
235067	644	0
57246	6892	0
80517	2744	1131
235072	2535	4058
67484	2673	39
76898	3426	0
244757	3686	100
70893	2465	0
382064	2394	0
66948	2865	412
77862	963	110
69091	6873	907
78658	5503	436
83964	1970	101
235086	4751	28
102623	4862	78
75469	696	0
330908	6002	13
235106	1808	8
102607	5541	657
235130	5928	69
30806	3632	109
235132	8863	785
100503725	681	1
19143	4017	376
11804	3694	24346
100503764	978	350
638580	718	0
382066	3408	124
235134	5161	402
235135	1575	0
12023	1791	285
330914	10972	1974
16521	4496	6
56379	3271	0
100862152	512	0
14247	3087	49
23871	5060	1742
100862175	1152	69
77119	1082	0
67703	4908	1362
442804	3799	6
20443	2029	576
78934	2402	108
69305	1194	344
117149	4868	464
235169	2177	620
67398	2934	1883
109229	1890	159
71989	1797	325
71133	1356	5
434394	318	8
57810	7214	1342
382069	2185	4
30959	1675	0
67049	2012	95
76832	1643	37
56872	1016	1
100312956	1329	0
330921	2215	3
100312987	389	0
100312949	351	0
100312986	643	0
68171	1334	0
77080	1135	0
100041605	521	0
546123	1142	0
100041618	416	0
639025	519	0
671003	300	0
434396	2342	0
100312948	330	0
235973	619	0
75567	696	0
11451	1095	2
12649	3397	46
16430	2697	2400
13663	2291	1486
235180	1285	25
208076	3539	870
66279	1020	304
56857	4436	64
100042561	376	375
245902	3525	38
72927	3089	7
74144	3689	124
19649	4726	2
235184	2306	191
69524	1854	333
57276	1170	5
64011	1293	34
20686	690	58
22619	3433	194
21376	1565	1209
208098	2518	0
80706	933	0
406176	1085	0
258882	933	0
258744	1004	0
258883	1048	0
258412	936	0
258310	933	0
258794	1065	0
258413	948	0
258414	930	0
257996	930	0
257885	930	0
258415	930	0
258416	945	0
258475	930	0
258474	945	0
258471	951	0
258333	942	0
258868	949	0
258802	942	0
258875	951	0
18323	1068	0
258871	951	0
404312	996	0
404313	951	0
258869	1175	0
258028	936	0
258798	1056	0
258797	933	0
258800	933	0
258799	936	0
258801	933	0
258872	932	0
258873	940	0
258807	972	0
258806	995	0
258225	1275	0
258782	951	0
258781	933	0
258780	933	0
258183	930	0
258372	978	0
258432	948	0
67776	4157	1590
258783	1960	12
258778	1520	0
258777	1132	0
258812	1068	0
404322	927	0
18324	931	0
258811	927	0
258269	927	0
258433	927	0
258434	933	0
258741	927	0
258742	921	0
100503486	936	0
258431	936	0
258430	948	0
258826	1041	0
258323	1079	0
258500	936	0
257959	945	0
258499	960	0
257924	2177	0
257912	966	0
258046	945	0
235248	945	0
258328	945	0
258242	945	0
18343	1071	0
258740	936	0
258327	939	0
258501	936	0
244810	4419	1
258498	933	0
258276	951	0
258497	945	0
258087	936	0
235256	936	0
258165	939	0
258602	939	0
258086	933	0
258605	1027	0
258823	936	0
258604	936	0
258607	924	0
258603	945	0
258606	924	0
259111	933	0
258825	933	0
258364	2813	0
259109	936	0
259112	1045	0
259110	1036	0
258283	933	0
72224	2468	61
258853	966	0
258824	1050	0
258601	945	0
258854	1116	0
75667	993	0
258608	1016	0
80902	3877	47
235281	4606	4
235283	2814	14
73558	708	0
100503925	1528	0
71566	2929	3883
100862227	307	5
15481	2104	48570
108637	87	21
100302593	87	22
100302594	91	92
244813	875	0
70989	3068	10
54698	1876	1
72828	3243	160
78500	709	0
73144	728	0
100504017	2996	10
723892	80	0
723965	96	0
100042464	2578	315
387236	77	0
20660	6938	3316
78194	3539	0
235293	2249	2100
100038649	1963	0
21683	7338	14
272589	4967	875
110637	3488	12
69632	10483	6414
235300	3500	15
18988	2522	0
100862285	789	0
102644	2388	81
235302	574	0
72169	2830	8040
58235	5061	4157
100042548	328	0
100038652	539	0
21838	1735	427
53376	4386	655
235312	4275	0
259172	4275	0
213211	2271	70
100038560	1651	168
84004	2892	6204
12402	5083	873
270150	1086	519
170761	2181	340
270151	3980	257
192663	3626	77
102423	2100	151
71764	4334	407
13478	1905	153
15270	1363	223
15288	1757	151
71732	3180	633
100043172	636	8510
12282	4432	1647
14385	2086	58
60409	1168	391
75617	684	1342
382073	1159	140
382074	1666	0
22269	874	1
100504196	1829	29
80288	5339	1378
12145	2615	5
13209	6065	4507
58866	2042	0
102693	5461	4282
100861831	709	7
213827	3456	2282
76568	3337	923
71687	2354	75
192653	764	5
214162	16439	3778
27425	513	61
140630	6061	986
12502	1023	0
12500	1330	0
12501	1436	3
14012	3216	1821
319742	3836	99
270152	2458	3
100038468	2203	0
72821	4562	4
399548	4244	25
214523	2267	21
100502755	769	0
408059	1683	0
16154	3493	3
72229	705	0
214531	3245	13
59095	1792	46
11936	1017	1
74602	1259	0
114873	6885	3
214552	5488	1493
100502772	1040	57
23821	4194	1134
235315	3782	965
18554	3815	957
21345	1586	155785
214597	4221	4982
100861852	710	0
18475	4241	1274
70661	6287	1431
11806	985	5
11814	524	0
100502818	843	0
11808	1666	0
66113	2321	1
22687	2984	398
215051	2208	82
74361	2037	2
73040	2585	0
215467	1021	0
54725	4387	2024
100038460	2102	6
78252	3368	1
244853	3173	58
434401	387	134
667933	384	0
104444	1075	3217
67010	1915	1479
434402	628	38
18113	954	11
235320	5114	651
15561	2083	0
57014	2411	0
235323	4220	213
26951	2896	465
80893	2049	1
235327	2294	0
13489	1549	0
244859	2686	3
235330	3630	202
17967	9437	890
100036537	1275	2
69631	1119	6
76509	1846	611
19286	1036	196
170752	2075	0
66654	617	0
16173	866	4
100502907	1207	1
66925	1285	25
30057	527	330
270156	3343	350
72614	1259	11
235339	4035	1057
330938	5718	213
66952	1242	71
69253	840	49
12955	1185	1561
68721	1782	158
382137	1978	43
102580	2778	230
73699	5420	1153
235344	3552	1034
244864	1786	360
235345	775	20
723932	77	1
723849	84	0
56057	1311	0
18985	2566	241
270157	1263	317
69809	1318	0
244867	6364	1010
408028	1484	6
74072	796	0
14148	861	326
629557	1391	4
19684	4842	2281
244871	6133	128
100502969	991	0
330941	5617	0
382139	1016	0
77591	3368	622
74695	1633	0
320051	9601	251
68304	3644	704
75311	1237	30
11920	11964	621
244879	7347	426
110446	3373	1231
75717	6023	834
270160	2971	4
72022	2568	1
66402	520	0
100862116	393	0
270162	2605	2
244882	2225	1
13075	2373	0
73567	839	0
235379	4649	0
235380	10614	907
244885	2759	84
56506	736	666
67834	2404	2022
94180	2775	1
100039151	474	0
58233	3005	1115
66317	1308	543
12903	741	46
64602	5808	1164
235386	5103	109
246735	711	2
26441	1096	794
110835	2738	0
110834	3123	0
108015	3486	0
109161	2941	709
71999	2102	475
83961	1928	5
244886	2407	16
110842	1464	850
104360	1851	0
244891	5259	895
75258	792	0
665005	3938	13
26611	2042	1718
19200	1851	20
56434	1729	3438
244895	10982	772
66867	3541	836
235402	3295	11
382075	1080	15
121021	8050	466
235406	4564	267
102462	899	404
66069	1338	105
56294	4057	1611
100038566	1133	5
20466	5243	1914
72588	733	4
76794	883	8
73744	3221	1114
72774	1170	70
66199	824	313
67319	395	0
541610	2701	2
74211	4934	947
73772	448	0
66812	2762	250
56807	3191	2
102614	1346	1
12858	693	938
78323	3055	185
110119	1757	230
24044	2342	440
71742	2826	186
235415	2859	3
235416	1737	4
100861732	885	0
12988	2276	326
13077	1892	0
13076	2787	5
353190	3343	118
102414	2494	1943
56380	3807	47
69459	1364	585
20361	3275	116
13070	1774	0
382077	3597	1
330951	2799	0
20897	3642	2
26968	2355	80
320563	4993	5
665268	1809	1
18854	5378	686
69106	2268	403
16949	3338	241
74286	1097	0
73529	445	0
74879	780	0
319477	2139	129
102657	3197	221
20320	2077	9342
73673	883	154
330953	3798	43
18007	7387	3481
665330	537	43
72141	2471	260
102774	2542	156
23806	6435	6986
621119	544	652
100504377	3997	7
73893	1256	0
15211	1865	180
100504397	361	0
76183	2765	1
67287	2714	669
18746	2599	11207
71121	3355	0
546134	1368	4
71599	3904	22
270163	11974	2425
100504539	1723	0
100504522	1118	3
23958	1999	0
665389	615	0
207596	9030	63
100504561	2448	1
102747	3117	321
320947	2619	15
67557	2308	143
100040447	1827	28
72565	4428	2590
330956	1637	0
66785	1846	0
619328	1959	0
622037	2678	0
100038496	1397	21
21887	5202	2570
56040	468	4261
71819	3426	39
74090	3500	14
93683	4626	641
100504658	938	0
100628602	77	9
330958	1205	0
66712	3013	0
100039897	467	0
11737	2089	1093
100504674	583	27
235431	3610	27
319480	4937	16
14155	6496	4422
76524	2136	118
677044	1232	13
75600	861	1
56469	3855	668
207667	3802	15
23938	2258	646
69478	598	63
78250	3375	0
66939	2600	726
17127	5090	1182
17130	2971	151
73397	355	0
68697	777	2
76814	316	0
235435	2171	0
68014	2784	59
67891	1422	10813
100861862	266	9
100217453	91	17
330959	761	285
26395	2387	1621
93841	1162	300
66131	1211	228
213550	3970	434
214058	6631	16
53869	2333	1266
102442	8655	2067
214111	5213	5
69882	3208	383
57874	2733	555
74388	4764	2858
56741	6214	264
19289	3146	6
97418	116	0
214424	2483	97
214425	4153	17
270166	2851	859
50996	2455	419
208080	1381	6
74492	2969	24
70784	3877	2481
330962	488	3
69606	2042	109
27965	2690	980
384945	1512	4
434410	690	5
102595	3267	4131
208084	3680	16
100041121	207	0
71973	1956	344
18247	1843	3175
214812	8585	2659
56404	7162	627
68026	2387	13
214897	7183	1071
19035	960	1998
382083	2555	16
56440	2079	1212
68250	1253	122
13143	1769	146
235439	15229	2246
74165	3935	1612
235441	2201	492
76459	3716	1340
208117	4558	237
100038381	2034	1
68318	5185	134
235442	4751	1305
100502606	1031	0
67941	464	689
80907	2031	268
22003	3279	72990
100502636	1435	1
70549	12134	771
387185	67	0
100861910	2150	13
75697	1330	0
244911	1352	46
320528	11523	1940
434412	3796	1
74951	865	0
19883	1647	261
100502669	1306	67
320440	7977	5
100502648	2182	0
93697	4029	228
12306	1374	16617
100526560	88	5
100502720	1457	112
64290	2984	0
319970	1635	0
12175	2429	2945
235459	874	696
72077	4301	0
76886	2883	2
71602	4944	2794
12442	1541	48
93836	4880	912
66660	3783	1947
235461	8081	969
11487	4589	1553
100861959	952	0
15450	1920	0
64008	2644	9
19378	2264	9
28015	2472	2745
102371	2283	44
68178	6754	755
21406	5061	3661
665964	612	15
235469	4361	473
100502819	1043	0
17427	1807	16
21778	4317	137
75115	1191	0
319758	8000	1213
17999	5494	34923
639396	3505	7
100861984	573	0
235472	8764	22
72135	1745	98
67685	1978	18
546143	709	81
72278	3635	1300
55981	2193	61
66364	492	95
11891	2971	3070
66991	1686	8
225215	1522	187
436081	315	1
208898	8081	2
546144	5218	3
100503019	2707	0
15379	1824	0
235493	4521	609
59046	4138	1763
17918	11684	1190
208943	6733	36
100503060	1379	3
14697	1925	65
12049	1228	1
50772	4242	3708
71274	1153	2
235497	2192	310
666190	759	0
50875	3590	938
50876	10259	190
70082	1200	355
20255	2207	1
12160	2528	0
208982	3615	160
404194	2080	2
387285	3728	2
208994	3136	396
26944	1708	1
100503078	2907	0
69642	1224	17
70487	2031	1
214345	3139	589
100503134	1046	4
244923	6260	6
14629	3427	1013
68801	2781	1798
14531	2034	0
71538	2207	869
56542	6930	636
19817	332	45
320295	1447	3
14860	958	268
14857	861	0
100042295	874	0
100042314	874	0
18379	1332	0
382088	735	0
14858	855	0
434423	641	1
67968	1207	0
100048658	2209	1
214763	4000	50
68291	2364	127
13627	1790	50097
100503203	598	20
235504	3201	282
235505	5867	2566
100038575	3721	0
12816	11659	4806
12866	754	161
100862063	385	1
69981	3660	2976
100862068	1248	0
74633	1520	74
100503238	951	37
70598	4207	904
215351	4938	3062
17920	7868	1111
63859	3587	0
15551	1161	0
319405	1855	0
75033	3061	2
65099	1893	152
83946	10729	2234
94353	911	932
75782	4782	153
212531	3501	138
100039222	1433	0
83603	3054	608
22137	3117	31
12040	1398	476
75253	1084	0
212943	5505	255
108837	5650	785
442799	2420	107
21983	3722	4913
70348	1828	14
320615	9124	949
109785	4582	118
69519	1383	5
17436	3577	427
319556	1843	8
244954	2525	3
20616	4259	1
382089	502	0
266690	2629	487
666777	364	0
244958	2076	2
382090	5295	252
76365	4679	10
23959	3580	3475
244962	3112	1252
56403	7340	4029
72655	1011	452
71640	3497	1490
547109	1836	1
320692	3177	4
100039707	783	75
100039674	2464	0
12047	796	0
666731	1990	0
319673	2818	4
100039741	937	0
12044	796	5
666747	2262	7
319213	743	0
12045	764	1
107885	768	157
209743	4250	11
66111	1324	917
330998	2475	0
387179	69	0
74700	1451	0
19417	4729	0
13036	1623	71
21761	1983	1767
108153	5346	279
67016	5936	984
434428	1515	808
22771	3350	0
22774	4088	0
100504689	1117	0
22038	2141	428
18828	1900	252
78459	1052	0
235527	3259	22
78575	4069	5
26432	3712	700
331003	1708	0
78349	617	0
68861	3950	2329
331004	3492	87
54371	6242	202
67958	7736	1189
75552	2305	1
76477	1866	3
22063	3014	74
102502	3697	2
73410	2771	1
245000	8074	553
100504734	3371	12
24127	5506	440
235533	2746	354
211586	7645	2229
11933	1833	3548
270185	790	0
19823	1132	685
114713	5699	434
245007	4091	506
319859	763	57
319707	1663	0
235534	3120	235
211949	2232	48
100502670	4427	5
100502694	3382	8
192287	3061	918
78911	2463	0
64085	4351	7
74080	2160	37
19659	2628	1396
100862273	624	0
19660	672	0
75881	1152	5
50797	3043	3914
64655	1216	121
331011	1483	0
623166	1059	0
623186	762	0
71979	1814	0
546157	1504	0
768252	3732	0
26927	2520	0
23873	1074	158
382097	1337	13
74769	4854	309
623459	785	0
68121	2580	178
272636	4491	7
17532	4032	136
623534	792	0
69797	864	0
74125	6870	880
83703	2103	183
333424	2757	0
72507	3928	681
56492	3121	0
20669	2065	0
108970	577	0
213208	2478	73
17973	1685	419
245020	1585	14
20842	6010	2309
66904	2291	724
77853	4924	1443
235542	7361	2768
382099	846	16
270190	4667	335
442798	974	0
16716	5449	0
28135	2696	471
69010	408	423
56332	4191	1919
434510	931	0
20187	3267	4917
24059	4033	5777
270192	4734	70
100862137	1105	0
20818	2991	1046
22041	2332	11039
71775	2275	36
235559	5112	522
321022	4552	2762
100529079	2178	0
107993	1570	0
81907	3692	6
100862157	520	0
319215	2765	0
100503358	2323	0
74025	6426	380
66663	2402	1017
102632	3348	1015
252837	2109	2810
235567	7697	1859
56318	5957	1027
100316725	75	0
74020	3654	0
94062	1531	562
75686	1606	122
73532	871	0
208583	2625	3
66595	2826	183
235574	5266	2002
100503387	3334	1
434434	737	14
75669	4884	396
100503431	830	0
245026	7471	10
665033	9297	4
68553	7439	153
235582	4226	9
387153	90	0
77305	4313	2284
387249	88	0
67905	2070	372
23999	1594	190
81897	3471	0
11655	2702	857
70235	1707	45
235584	3213	6801
19944	710	23
109652	1431	155
68644	1434	60
76491	1475	234
59092	2039	1060
436090	1981	23
235587	2633	617
27966	1537	476
74267	634	2
75470	544	0
68265	1122	0
67320	727	0
100041096	474	0
108068	3323	1
21767	1854	757
81000	9326	841
321006	5392	1259
109095	3016	864
74840	2206	1253
100862194	821	0
208869	9063	1
102626	2816	363
12700	2161	4242
69536	2194	206
235599	2552	17
56808	5543	11
56395	2177	369
56368	1782	80
56032	1458	159
114602	1753	32
56289	2130	5281
80385	1661	896
15587	1849	496
15586	2179	940
56441	1998	950
109685	1830	118
15983	1980	316
434436	512	25
20347	3436	48
14678	2177	9303
76257	2726	43
100862215	1513	0
14685	2208	17
100862235	946	6
20350	3393	2031
83486	3087	1455
19654	3989	754
72825	2095	423
19882	4706	25
67722	3993	0
235604	3031	9
22036	2697	12
74153	3162	217
68176	1062	289
69398	2375	16
27399	4412	2438
331026	1789	89
84585	4314	963
320844	2543	38
15235	2286	3
235606	2391	498
12217	15937	2
13138	4415	11633
66257	2103	408
434437	1325	68
102791	1629	275
11848	2126	6065
14775	1045	2408
22258	3668	1506
112418	1101	40
434438	2878	1
434439	687	0
78267	2953	380
72454	3108	170
16779	5624	7515
71472	5218	3033
97541	2722	2154
69232	3362	2104
23918	1632	165
66706	1067	196
387186	74	1
723864	85	6
67789	1737	597
83669	4092	2138
74443	1810	48
23807	3924	1032
57279	1783	427
19087	4041	1114
76500	1842	841
80987	2870	155
107934	11547	21
171429	3143	100
69384	538	2
22273	1656	2934
12836	9198	16199
751536	82	0
171530	1002	96
270198	3361	141
66940	1931	2084
22040	1137	625
235610	2572	357
100862078	525	0
66167	637	5
66658	2397	30
665413	2163	7
235611	8600	2066
100503119	763	0
320082	1486	0
211305	1485	0
434440	1481	0
50757	1497	0
668758	1839	0
382156	1827	0
320083	1511	0
235612	1462	0
635668	1472	0
382105	1495	0
382106	1490	0
546160	1484	0
546161	1519	0
382109	1824	0
76998	1557	0
78709	680	0
378954	1279	4
54369	1025	26
12796	599	1
12530	3627	117
17758	8818	6325
100862290	452	0
72831	4500	1317
100038739	2633	4
20588	5673	1404
29873	3871	29
72341	2064	42
235623	4286	773
104831	5336	2867
18054	1161	0
270201	4530	743
16578	3489	91
235626	8350	2728
67169	1164	642
235627	8803	87
72654	821	233
19228	2721	164
17897	898	1
235628	1555	1
73336	1838	0
272643	1995	0
260408	1232	0
74306	1257	0
235631	1455	1
20776	2437	8
235633	5224	119
235634	499	0
21667	1927	0
74249	3657	2
235636	2460	5
100038395	1067	0
17002	2742	343
100504625	433	0
54199	2110	73
71268	3260	859
17350	2598	312
77781	7249	947
320429	10520	1
245038	3498	22
20840	2515	8
74100	10727	0
723815	76	0
100504643	2923	0
620760	6551	0
100043801	908	0
102688	2179	0
18571	5975	5532
76499	6550	879
22221	3853	1987
72179	3203	42
382111	3874	4
77049	2698	0
12046	444	0
75100	936	6
75116	1255	9
56693	1714	750
100504715	6856	63
12091	2353	330
12773	2787	0
636931	5197	1
78893	2983	1022
235661	2046	904
67213	3352	2572
102545	1137	164
70031	1064	40
333433	4393	1815
100043813	374	3257
74486	1872	68
100862039	1220	4
68292	4221	1932
111186	979	0
73856	807	0
73748	3652	0
668829	556	3733
21813	4788	2231
207181	8216	4205
100502649	1657	54
100039681	378	2
27215	4773	1034
67899	1188	244
100502695	1187	2
71196	837	0
13813	3715	6
54214	7532	1905
104099	7091	1843
100039768	1327	131
69274	4627	2076
387218	90	2
22351	2915	7
18799	2651	679
320256	5263	16
235674	1669	68
382113	2198	0
102570	2008	3
109280	1455	1
108737	4776	1205
17874	1905	3025
113868	1758	1221
102448	3978	66
11481	1710	33
208194	3888	90
20271	8547	122
20264	6420	0
24046	5837	0
67561	3821	924
74498	3483	255
74052	4182	23
215418	2890	15997
22437	5839	33
13051	3729	0
12776	1156	0
208638	1583	324
16785	1861	4426
104433	130	3
546166	1723	3
17433	4440	0
245049	4762	3
68969	917	553
215446	3453	3
67115	935	1853
100502773	1323	0
100502807	2190	0
76402	642	0
78060	583	0
12387	3623	19432
209012	4078	16
67095	4886	2186
12424	686	265
69032	996	10
75384	726	2
22354	4902	632
215474	5783	281
26901	517	152
18087	7015	2957
320301	3304	46
270210	6353	1413
72330	2455	43
74770	1995	43
100502861	2640	52
56295	1873	719
59289	2784	5
13124	1950	0
69430	1848	57
100502928	1138	1
245050	3723	8
215494	2369	41
20623	4845	437
102566	2599	840
67469	3148	941
654800	566	1
319626	3978	0
387156	99	0
671232	4969	1
382117	3039	73
235682	6189	1534
331045	2504	0
382118	2228	69
666257	1629	3
22646	2004	17
66202	3361	108
209737	4823	19
66079	1045	112
331046	2767	77
69035	6987	450
66446	1037	187
21922	992	59
109332	3849	5347
72309	1733	642
100502992	792	20
102436	3881	35094
29806	4853	1715
83493	3433	1818
22599	3287	1
102680	1894	0
654467	1428	3686
93730	3421	240
12769	4392	1
17281	8058	2364
80901	1893	3
23832	4453	2
12768	2831	0
12770	1460	0
12771	3273	0
12772	3589	0
12774	2926	1
630836	2759	67
100861606	991	1
235779	2404	0
75135	1210	106
671650	3165	277
19054	2517	287
17724	955	9584
17725	1582	25334
17716	957	69206
17717	1038	48175
17708	1545	241355
17709	684	92206
17706	204	11177
17705	681	80992
17710	784	117764
17718	348	10878
17720	297	11254
17719	1378	80021
17721	1824	45123
17722	519	12279
17711	1144	89433
673652	389	0
100042019	537	0
100861749	3698	0
100861738	2223	0
66776	2863	0
100861966	1904	0
100861971	1497	0
668958	1960	0
630022	1960	0
668960	1952	0
74851	778	0
100042159	1960	0
100042168	1949	0
627264	1960	0
668963	1960	0
668964	1960	0
546185	1955	0
100042254	1491	0
100042275	1943	0
434724	1406	0
17870	2362	0
434725	1960	0
58242	2623	67
102991	2203	0
102954	1751	33
12155	3063	0
208431	4428	358
71422	904	0
331374	7158	1
209091	4554	0
11643	2994	0
12728	4353	27
723974	92	0
751560	109	0
723851	65	0
387183	68	0
751544	96	0
54651	3240	442
100270707	1878	7
68355	946	1
54646	3328	84
78185	3456	2
20371	3928	2
54638	2256	186
54652	6075	0
20977	2482	9
54630	2376	299
18824	870	842
54634	2908	22
209416	3575	1038
54636	1568	352
54637	1206	274
54648	3641	274
209446	3274	1561
54645	2922	593
100316807	121	0
16506	1956	24
54644	2493	1683
18715	2041	226
22232	2715	398
54633	1334	880
21855	1641	296
30052	2193	0
