EntrezID	Length	MCL1-DL_BC2CTUACXX_ATCACG_L002_R1
12489	2571	2
210104	3381	27
210105	4993	356
74400	2412	21
72431	1938	0
83382	1849	0
233189	2460	35
317653	1270	1
626834	1033	0
100504720	2554	0
69511	930	0
56538	1450	1
69540	1354	1
101533	1475	0
259277	1322	1
23993	1745	0
19144	1410	0
68668	1239	0
56640	1237	0
317652	765	0
16604	448	0
16624	848	0
16623	848	0
13648	870	0
16613	861	0
16618	873	0
16619	889	0
16616	904	0
13646	799	0
16615	1381	0
16617	848	0
18050	888	0
18048	839	0
16622	861	0
16612	876	0
70004	1188	6
668661	1982	715
100217434	84	2
100217433	72	0
100503991	1278	9
20256	1956	69
243961	7596	380
69349	913	1
20981	2498	88
272381	2726	12
68352	966	0
66124	1051	1111
69683	1855	2502
75538	849	21
233199	3624	78
272382	2786	3
18971	3424	310
22260	1964	2199
16541	1479	1
16504	5056	111
71960	6376	1074
69578	992	2
75510	639	0
243963	3805	126
101568	1753	426
107503	1993	531
100328588	2301	3
18226	2385	1488
14204	2047	2
233204	2601	557
67605	1882	656
735269	73	8
59047	2099	364
84113	1883	2730
75613	2271	1223
70300	1698	632
11771	3443	1241
22116	1857	8
78070	2794	569
15469	1508	1730
100502630	1090	59
75736	1075	192
54131	2189	957
233208	4177	2549
20130	946	4338
233210	6879	1121
65116	1304	602
66394	2134	546
52377	1453	2158
14132	1738	710
387168	65	0
27207	602	4298
27212	87	7
100861642	584	0
22121	1026	770
27211	89	7
27210	66	6
27208	82	2
100628629	74	0
27209	81	7
14256	1075	114
69748	2567	731
68845	1101	379
72961	2940	80
210541	1877	2
114640	569	1
384619	2210	3
50722	903	12
21677	2115	163
12493	1226	1
381884	2392	0
76713	1732	3
68667	4245	877
15464	2431	47
76787	4866	46
50994	828	1
22342	716	102
20637	1639	4039
16495	3494	39
78405	1963	529
100862214	944	44
16866	509	29
20174	1675	582
14936	3681	759
100861649	445	28
14325	970	2593
12028	869	523
71755	2738	76
18220	2639	4745
56734	1924	1
17872	2333	26011
69217	2660	226
66065	1365	7
71661	1122	7
12036	2204	333
56636	947	2
14343	2578	3
73456	1493	1
69903	3152	180
100126243	1650	21
74490	2179	17
14344	2865	0
56546	1873	6
243967	1574	0
12348	1450	38
13170	1678	29
56632	4163	425
19899	679	1163
73813	2900	4
69363	710	0
54200	1136	14
545963	321	3
381983	4828	995
19158	2527	1859
211480	2639	12
101612	1902	194
100502828	1235	0
14814	4383	31
68137	1525	1682
58867	964	3
70209	2169	129
13732	972	355
211535	2453	83
27421	4958	19
211548	4259	1989
16514	3252	0
20927	4952	0
72088	3135	0
18419	10043	1
17927	1854	1
16502	9410	0
27414	1460	94
21990	2158	3
78935	4699	154
20210	531	6
20211	2034	0
20208	607	125
20209	610	100
246694	4807	618
14884	2745	997
384622	636	10
16828	1930	6814
16833	1310	0
22088	1832	309
54122	4607	354
97402	2020	0
629141	567	0
101685	5226	3198
67893	1791	52
19259	3455	0
381886	905	0
668725	1049	0
233221	1088	0
668727	1240	0
235712	1260	0
233222	1295	0
235854	1503	0
404242	1180	0
404239	969	0
233230	966	0
620137	1020	0
404240	1123	0
233231	4185	0
243978	4559	0
243979	2077	0
404238	939	0
243983	2407	217
13009	973	0
108961	3691	59
100040465	1662	0
78286	12066	2890
13172	2077	0
53415	1495	192
71974	2495	246
104245	2550	0
338352	2812	0
73515	489	0
243996	1339	0
668779	471	20
233246	7785	24
140919	4320	0
100040608	1691	23
14453	2137	9
75744	3235	8
100503036	388	0
100503091	1346	1
233271	5274	1191
233274	2397	0
233276	3681	285
100861735	611	0
20430	6672	1389
93790	3989	1091
320845	1405	78
233280	1885	363
15204	15348	3593
100861750	572	0
18431	3120	0
14407	1673	0
791383	1417	0
110886	2674	0
14402	5683	2
11982	5469	302
22215	6137	979
613263	7288	3
330544	3708	212
16353	734	0
64243	90	0
100862301	2734	0
64245	90	0
64244	90	0
52480	2193	16
100217429	46	0
84704	1970	0
20646	2380	0
664849	1401	126
27493	6784	0
319752	2058	0
100526544	69	0
100526531	80	0
319893	2004	0
100526543	80	0
100526541	66	0
100526558	63	0
100526506	92	0
723931	95	0
100041293	843	0
100124439	80	0
320026	1836	1
100526507	71	0
100526527	68	0
17984	1652	137
27385	4662	0
22652	2547	6
27412	2640	12
11441	2091	1
170711	3461	0
50794	6396	3615
381994	1015	1
17364	6848	0
387207	106	0
233315	5205	619
330554	3475	138
67973	2202	182
73724	696	391
11784	3321	0
70638	4754	0
66647	1391	205
21872	7114	3217
665234	906	0
272396	3194	183
68634	1003	154
100038420	2797	0
100503969	691	0
18553	4298	151
68981	1250	422
109815	1191	293
100861796	723	0
269941	4176	665
233328	7456	288
56847	3401	19
117589	5057	197
72635	5243	134
545975	3251	0
233332	6029	426
75099	3383	65
17258	2877	1663
67867	4261	452
67009	4949	821
233335	7866	21292
73904	1083	0
16001	11978	2133
78444	955	2
100504026	1340	0
434197	2818	1
71244	1533	0
384639	1554	0
66412	3955	1712
73796	1000	0
11819	4870	149
434198	1812	1
100038563	2525	0
244049	5789	318
100042880	657	3667
625243	2092	1
100504141	1008	2
100505025	1819	5
319783	2973	23
244058	3586	1203
244059	9071	2941
69170	5143	580
665610	526	0
244061	1072	0
100038347	2678	31
100579147	2696	0
100861851	763	0
20450	5376	138
108116	5368	1520
100504215	1135	0
64176	5706	2
68954	2626	0
75547	12543	1124
100504230	1379	16
207952	3735	126
244071	3369	0
18213	5171	11798
791275	2209	191
414121	3091	2
67308	1029	120
67994	1043	222
76375	2217	155
723884	97	0
68048	2580	404
57444	1170	147
100504648	1119	0
11595	7355	5
67666	1433	109
17304	2126	19118
54608	2903	1140
19771	2203	3
208836	4619	49
18975	4596	1278
100038478	2128	7
101694	3979	0
723968	90	0
56315	2090	0
77011	7199	7
16576	4522	211
103968	1916	2
100861920	885	2
18631	879	5
626359	2285	3
17292	1077	2
17293	1936	1
16790	3423	1954
11778	5804	336
71339	1692	3
70420	2184	519
209225	4803	267
100859962	522	0
269951	1703	833
100316758	126	0
20352	3946	374
23991	837	325
269952	3520	16
269954	3010	29
83485	1718	215
233405	2568	241
233406	3011	122
269955	2340	287
101869	3263	8431
68695	860	84
140481	6554	3989
14159	2762	177
18550	4399	2886
12144	4946	69
70461	5110	1147
100504375	2884	1
29875	7359	6238
22691	2287	27
71968	2587	94
68039	701	25
56529	1113	1260
233410	7292	1048
116904	6369	5
434203	2846	3
623286	351	211
18584	2683	119
20068	474	1822
12877	3114	42
11775	3806	0
210321	690	0
100504421	854	16
100316717	73	0
244091	2976	0
434204	3069	253
26557	11149	125
67148	1423	343
67290	857	62
83962	3001	488
107769	2202	286
29877	5868	1256
12173	4663	174
434205	2626	0
20408	1426	8
269959	7285	202
330577	2788	20
101592	3637	293
77800	985	0
619808	1015	0
108797	3416	351
71285	1440	0
330578	1415	0
100038384	1834	0
233424	4316	13
170460	2425	545
16170	4989	43
100504131	306	512
666170	1487	5832
75556	1294	1
73079	1193	0
80889	3847	1089
67943	4492	793
80982	7114	2
70178	2238	50
11864	5891	115
100039239	1863	1
14085	1585	1488
65098	1658	1326
72495	1717	27
620480	468	224
258410	1159	0
258411	948	0
100009609	2538	0
233437	2556	0
620672	2556	0
620697	2556	0
330581	2553	0
670940	2565	0
233445	2568	0
244114	2571	0
620928	2556	0
546980	2562	0
546981	2562	0
675969	2562	0
258222	1082	0
258196	927	0
258614	927	0
258610	942	0
258609	960	0
258089	1002	0
258612	960	0
257958	1209	0
257929	993	0
257905	999	0
258611	933	0
258850	930	0
257904	1008	0
257906	1011	0
258613	1077	0
53320	3047	0
546983	2565	0
637896	2562	0
621430	2556	0
50490	3503	956
22173	3307	0
108071	8524	0
13032	2472	456
72433	1577	97
72759	3693	674
14366	3685	141
101521	2373	0
76453	3226	21017
109264	4370	794
70884	2691	2
67669	1045	285
13626	2060	695
319711	2441	0
78329	538	37
233489	4174	4398
100862054	1416	0
75338	2142	0
83671	6897	18
70054	2353	7
233490	4941	1199
66271	766	228
68472	858	147
100862134	1557	10
23859	8022	22
66365	1596	489
73845	2782	178
74737	5804	7572
666737	669	12
75985	1927	180
74041	3450	319
72461	2964	289
100502918	634	18
58238	1844	44
100040298	677	1469
791297	3399	0
23966	10633	78
735284	109	0
670727	1096	0
791381	1935	0
244141	3756	94
14389	6008	34
244144	3982	264
622320	2973	54
381903	2002	51
68197	681	658
21835	1038	327
233529	2557	45
101861	3244	888
66273	893	273
233532	11129	1859
12729	3395	533
791341	2364	0
66333	1322	10
18479	3061	1250
233537	3050	0
17921	7606	35
12337	4411	128
18378	2089	4
330599	3189	1
272411	2367	11
66190	4058	1020
244152	2800	122
14918	3536	0
434215	3817	127
233544	826	0
233545	4026	675
72981	3463	1291
100503364	4608	0
22411	2788	789
78610	3438	1149
67800	2251	908
233549	1772	5
17760	6115	361
12406	2444	9863
100861604	530	0
233552	3583	954
72184	1954	7
27050	1879	10836
449631	145	20
449630	148	6
109689	7112	1485
723840	95	0
100503386	3037	19
101488	4988	67
259066	951	0
258353	967	0
442845	917	0
50877	3341	26
66624	2815	792
446101	2631	9
108937	7157	454
69121	1520	84
67967	3002	307
67164	1229	20
57442	1718	5
70974	8626	229
14777	1018	2
320452	2361	3
72590	2361	1417
277939	7812	567
22229	2448	8
22228	4133	9010
69387	1143	284
68185	834	20
402747	2294	57
52443	1053	165
19346	3320	3719
27276	2381	4976
319604	6599	2277
320100	2817	221
207212	10250	5190
100526508	104	0
233571	1917	24
18442	3000	115
207278	4411	475
73683	2164	292
56018	1198	672
69710	6354	1230
207728	4641	285
387157	68	0
100503552	950	0
11871	1257	0
11872	870	0
20480	4492	344
11859	1609	4
16332	5096	1453
14276	1081	5
14275	1407	124
75430	799	124
791260	1354	43
66508	1186	501
69358	1096	103
101706	7153	4291
16068	1402	50
75212	1488	340
22064	4221	370
11875	1714	5
11870	1417	0
504186	2513	1
269966	4052	3163
233575	1184	251
56212	1264	596
20866	3609	2761
20133	3997	643
257947	1130	0
257926	1181	0
258837	951	2
667284	1277	0
259083	940	0
259105	951	0
20821	2775	348
259108	1038	0
258750	1079	0
259106	954	0
233578	981	0
258322	954	0
259107	948	0
258749	1023	0
101700	2389	191
258358	1057	0
259097	2923	16
18332	957	0
259116	957	0
170639	3496	10
259117	945	0
259096	945	0
258356	951	0
258168	951	0
259095	942	0
259092	945	0
259114	939	0
259089	969	0
259093	957	0
258357	1041	0
259118	957	0
258248	939	0
259113	939	0
259119	942	0
259055	960	0
258752	960	0
259056	960	0
259091	957	0
259115	954	0
259054	954	0
258139	945	0
404317	939	0
258378	984	0
258246	936	0
667882	5563	0
384701	1638	0
100041187	939	0
258135	948	0
257975	960	0
258726	948	0
259048	945	0
258311	990	0
259073	939	0
13532	1697	0
258156	1011	0
259098	960	0
546989	984	0
258751	951	0
259086	960	0
259085	948	0
258722	972	0
545985	972	0
259104	5137	0
259084	942	0
259103	954	0
258838	957	0
259049	957	0
259080	1124	0
258808	942	0
259087	954	0
259126	1075	0
258189	927	0
436002	951	0
259159	951	0
258818	1122	0
259102	1545	0
18370	1357	0
18369	948	0
18368	1242	0
15129	626	11
100503605	639	1
100503686	588	0
436003	559	0
15132	610	0
15135	619	0
18367	936	0
100503724	526	147
18366	1662	0
18365	1106	0
258961	1489	0
259123	954	0
258351	939	0
259122	966	0
259124	966	0
259088	951	0
258819	945	0
259075	939	0
258326	945	0
259081	945	0
259125	945	0
258247	948	0
259058	939	0
70980	1911	0
244178	2369	0
244179	2298	0
244180	2253	0
258746	951	0
259057	939	0
94088	3827	3
94094	2583	89
667823	2593	61
76681	1525	31
622070	832	0
434218	1535	23
319236	3736	531
244183	2771	0
434219	1716	0
20128	3771	19
209387	3758	0
625321	1890	0
258809	1069	0
259050	1061	0
57250	1046	0
258377	1026	0
258817	927	0
259078	990	0
258309	960	0
259051	2912	0
259052	969	0
258743	960	0
257914	1035	0
625530	1581	0
233637	1053	371
100503865	911	87
381944	1407	0
13531	2649	0
258810	951	0
259100	957	0
259062	981	0
259061	957	0
259045	954	0
384703	939	0
257910	942	0
258755	939	0
258147	942	0
259099	954	0
258355	939	0
258753	942	0
259046	948	0
404318	948	0
259047	960	0
244187	939	0
258160	951	0
259072	954	0
668035	1060	0
259161	966	0
258745	963	0
56860	1062	0
259063	969	0
258352	990	0
74349	10986	699
100503879	1002	0
233649	2480	5
244189	1146	180
12426	2483	0
109042	1026	1635
20597	2412	261
100861751	807	0
11785	3176	711
15458	1480	19
55992	2955	685
76932	3277	631
14356	998	207
101867	3177	536
16202	1879	5475
24075	757	118
12751	3494	1961
233651	10651	947
27397	6712	504
77700	8259	21
626055	1547	5
100042856	9037	160
100417829	4348	30
668108	3418	4
74558	9040	1
100417831	4357	0
668128	2133	1
209380	3091	0
668139	7916	59
434223	7765	0
258445	952	0
258444	948	0
258591	1201	0
258592	1052	0
258595	936	0
258180	951	0
258593	951	0
66786	3063	0
258590	1348	0
258589	960	0
257902	948	0
259034	951	0
258350	951	0
194433	924	0
258173	924	0
258594	1156	0
233670	951	0
259037	1359	0
18317	1250	0
259036	975	0
259035	954	0
18314	948	0
384732	948	0
258776	1131	0
258597	945	0
76858	3282	0
76572	1472	0
60510	3816	74
244198	1969	4
19024	4733	75
76679	1191	0
320635	2772	8
244199	1924	0
257919	921	0
258418	945	0
258417	945	0
626674	1038	0
258770	933	0
258771	933	0
258488	933	0
258926	933	0
258928	933	0
258729	945	0
257891	984	0
56861	1029	0
258927	939	0
100043059	357	117
258728	972	0
258730	948	0
258492	966	0
258041	954	0
258489	945	0
258042	945	0
258727	945	0
258491	945	0
258731	933	0
258490	945	0
258307	945	0
258732	945	0
258361	993	0
258733	945	0
258304	993	0
258734	945	0
259143	972	0
258163	957	0
258215	945	0
258738	951	0
258769	933	0
258369	966	0
258308	945	0
258719	981	0
258718	930	0
258721	933	0
258720	945	0
258136	945	0
258303	1002	0
277935	945	0
244202	4483	2
66085	1507	3358
22141	5941	125
320360	6485	56
109594	1071	310
117229	2394	3
74293	2008	0
330627	9649	4
26451	1112	540
100302499	120	23
76954	4526	2739
57373	973	58
57355	1942	1
56787	706	0
56786	1685	191
78593	3913	79
56788	3563	15
19347	4956	3297
233724	3619	855
69781	616	3
233726	3117	3451
100379145	184	4
767812	3387	57
20841	3013	272
22390	3419	772
20947	4035	563
319934	7163	1985
11535	1381	512
100861673	1732	1
11717	4084	86
67150	952	114
114332	2607	121
17540	6041	3667
100504184	380	0
22083	4300	1082
13690	7760	38112
75479	629	9
233733	2575	6710
74996	5600	2629
50781	3357	4764
320878	7370	1936
100504195	2397	124
57342	4450	10183
69625	1565	95
21676	9962	5941
78748	3497	128
75239	1427	0
11865	2908	1270
68815	2563	617
19226	717	0
67420	3972	2492
233744	6166	74
66922	2275	330
70349	3315	2812
26440	1255	1370
71045	1650	0
18576	5286	1
244209	1627	4
12310	1489	0
116903	962	0
233752	2321	6
627967	866	5
101786	2065	0
20679	8486	42
69350	620	0
56372	1400	706
233765	4312	286
68052	582	72
100302592	87	18
100861687	1251	6
18704	8042	2343
53322	1736	244
233781	3070	64
267019	5136	1236
54208	2135	1279
233789	15553	5435
67745	883	0
110058	1617	2
319622	6865	1428
12850	871	129
209760	4493	14
74424	4307	23
56209	1529	814
101565	5009	352
71517	3577	1123
66356	5613	398
434232	2026	15
64297	4525	2424
209776	1038	0
67133	1978	0
22242	2472	0
71830	2139	0
272428	2491	0
233799	6738	0
100503901	516	0
117147	2041	0
233801	2153	0
233802	2656	522
434233	1449	805
100503918	1635	2
20216	2859	1
71151	3569	83
434234	2350	66
233805	5825	1976
73919	1276	72
381917	12313	6
233806	1411	682
22787	2200	2
72074	2030	0
12971	1256	4
67928	5384	0
320631	5335	0
233810	5084	0
78552	851	81
637957	168	68
67003	1882	2676
67983	1615	3
100504389	2109	34
233812	4842	350
233813	4575	14
436008	1269	0
13631	6325	1515
26939	4234	374
12585	2525	653
74466	1883	3
668548	705	42
59052	1823	885
80719	2133	4
246190	3649	323
195646	2270	0
75793	594	0
76179	10198	568
20278	2965	99
20277	2409	12
233824	2884	498
100861771	1119	0
74105	4891	386
67417	1846	66
28018	4831	426
70316	800	140
233826	3747	17
59288	1532	647
18817	2203	15
26918	2973	0
70261	1171	26
18751	8830	5
54376	1525	0
73951	1402	386
19647	7770	5859
233833	8479	1112
100504584	930	0
233836	2341	1
70497	3584	1002
30949	1369	312
11833	1487	0
210162	4584	0
628779	2877	0
791408	4169	0
73076	664	0
71208	1745	8
75861	2153	0
77035	2445	26
67711	1066	380
16190	5094	1132
60504	2607	2
233863	6869	1746
233865	6191	751
269994	3924	3
74204	4453	1507
104175	4092	226
16797	1235	3
73658	2782	658
18020	3388	303
12478	2436	0
70314	2539	299
11937	3440	7
20399	3422	1149
100861803	1215	104
233870	1777	80
233871	3718	4138
56347	2882	4949
12752	2627	263
171504	3600	86
246779	705	1
56312	626	46
100504712	469	1
75565	1166	149
20887	1370	64
75764	3692	218
66162	337	210
12721	1597	5
26417	1772	1073
68616	1068	141
66090	1053	988
21389	1715	31
56420	1332	759
11674	1824	8021
100503974	1012	5
68952	3162	2
78118	475	0
13446	2538	100
233875	1091	246
233876	2511	354
381921	6884	1394
68742	944	250
233877	1654	246
233879	518	1
233878	3799	14
381922	995	3
52858	1878	1357
78388	2810	1566
67278	1412	130
100861830	1164	1
69017	2490	70
17188	2374	2386
110033	2064	18
69036	636	0
101602	1918	2
100502618	831	0
67375	1197	0
20737	3912	0
70233	3284	822
68449	3614	502
17907	755	4
54204	1453	22
100043580	713	11
233887	2642	175
244216	1230	360
66422	634	67
20768	2181	772
100502641	415	166
16408	5225	18
233890	2247	270
269997	2684	250
78921	3878	115
101604	2163	113
233893	2508	45
69234	1016	36
71131	3621	46
654803	2659	51
233895	2278	1645
14123	2650	1490
629159	2432	38
100043597	12236	3808
100217442	107	3
68961	1626	266
233899	2536	43
233900	4154	1946
68232	543	18
320683	6116	321
12055	965	447
791073	76	0
13019	1345	286
244218	900	4
233902	3410	414
269999	1996	500
233904	5934	1419
101502	1823	574
56216	1574	16
20909	1372	1370
244219	3451	79
233905	6310	462
330657	2531	45
27973	748	655
12041	2857	752
67773	1503	198
76560	1860	277
77613	3061	85
100861900	568	411
233908	1845	4555
319527	3176	55
66824	2135	355
434246	2472	102
16409	4682	0
16411	4025	2
100502816	1244	84
381924	3965	0
70973	473	0
12862	659	0
100043133	3581	48
233912	3834	719
21804	3026	6567
246787	2259	68
233913	2588	480
100526559	67	0
67865	875	309
21843	4292	1275
29810	2595	9553
101490	4740	712
210711	4171	924
207352	4578	867
381925	1088	3
207425	4550	703
100043150	674	0
14183	5346	6376
11907	4908	755
67872	1435	470
57752	9537	1950
114660	2015	0
330660	3434	1
100628579	87	1954
434249	1763	13
101476	3321	952
56213	2039	3819
12945	6243	0
233918	1161	0
69495	697	0
71395	2928	0
16433	2256	3
100502889	477	0
69318	676	1
68223	371	1
68277	2214	133
214580	1130	228
67143	4390	573
66885	3348	1781
15373	1372	0
15372	1669	0
12237	2055	487
233919	2799	0
55987	3506	4880
77590	4265	2430
100502937	1308	5
100043682	2628	32
18242	2155	5634
20231	1903	0
76429	1607	78
77938	5199	1380
72096	1078	151
109359	2895	318
76683	541	2
360216	2127	919
13017	4777	1885
74970	1030	2
73808	915	0
214764	5338	602
214766	1858	1
22276	1811	174
66165	1244	445
101437	2962	139
100043695	456	16
66930	1974	8
11489	7675	482
100503026	4489	0
71007	2671	8
330662	6815	1609
627214	4637	70
74314	884	0
100043254	860	0
78807	3210	0
270004	2591	0
212070	3315	1
19267	5411	3209
100316818	121	0
67765	1494	30
17345	10075	323
319551	1318	0
77383	2279	1
100038399	3959	0
330664	1385	0
621677	3314	5
17314	819	89
13593	5023	34
100038555	2876	0
77252	1125	43
30926	1651	368
70571	2569	2
69546	1524	173
52432	2054	896
12176	1756	320
74004	5554	0
26757	2643	15
57740	2279	20
76612	2711	43
101631	2640	97
212111	2826	1563
14912	1907	3
212124	1667	0
52389	4758	72
76484	7303	13
22286	1160	6
100503791	2333	6
387198	72	0
381933	1161	1
11501	3034	27
74237	3085	533
69752	1100	315
17703	2287	0
68566	1627	2
22264	622	0
69064	650	179
93747	1491	981
212503	1737	27
212508	1595	135
212518	3156	2
258954	939	0
258511	954	0
258055	957	0
244233	3454	0
244234	3967	0
622335	393	289
258958	930	0
257939	918	0
18361	936	0
258512	924	0
258955	915	0
259028	930	0
258056	963	0
258956	939	0
258513	3853	0
258201	933	0
18345	1190	0
18362	936	0
258962	1162	0
258963	960	0
18344	936	0
258964	939	0
13106	1740	0
74075	1462	2
407812	3909	60
76974	675	560
78520	1077	30
338417	437	8
69287	924	3
54399	1552	451
101489	2967	790
64384	1575	209
23997	1563	1107
12869	363	0
212965	1626	0
101613	3823	15
212974	2975	480
73835	709	25
80876	627	4125
68713	840	127
66141	648	10489
213002	541	2
330671	3105	310
56460	3045	6641
24058	1990	46
71345	3012	0
27388	2172	233
107702	2015	2888
15461	2272	1866
70552	2628	99
72000	2047	88
66985	1525	224
387206	110	1
101471	5374	1095
54123	1859	713
72040	2629	0
20287	507	6
13491	1336	9
54006	2733	764
71448	2197	200
98845	3065	2111
320871	2935	22
21351	1276	1354
213350	1497	151
100862193	870	0
57754	1657	10
68267	2852	511
57913	2900	91
67186	441	888
100217419	134	15
66853	2717	657
213573	1687	192
12476	2012	5646
66491	1671	414
64540	1569	659
68038	4223	398
11772	4639	1500
100036523	2620	4
353328	8022	1
100862174	3542	5
17831	2923	39
17833	8505	1
74180	14963	2
54473	3705	1737
75770	4351	1
100526509	63	0
101513	1456	588
18218	4819	1259
100039728	660	0
668763	966	0
100043617	1096	0
71623	1474	1
100039757	963	0
77215	1652	0
114666	1177	0
100043627	600	0
100038419	2352	0
50774	693	0
50775	1002	0
320802	3230	49
13033	1954	5345
55925	1505	12
21953	667	1445
16985	1925	84
677289	2245	2
21957	1121	5
19935	582	156
330677	2106	0
14955	2615	128
735280	84	0
16002	4236	106
723874	73	0
111975	4778	0
16334	565	0
624121	805	0
21823	1757	12
17173	1612	5
27027	1827	0
97423	1901	75
12520	1518	2443
56844	1394	453
56843	4383	0
16535	3029	7
63830	83437	138
71153	1526	0
12577	1942	683
18400	1629	1
22113	737	138
17955	2283	2058
27267	3222	509
244237	2977	2
79202	2275	61
79201	3283	52
79196	4085	1530
381974	1821	0
244238	3761	9
78914	2631	80
13360	2816	230
100526562	85	0
210274	7029	137
13043	3223	5703
233977	5259	1647
100038412	1053	1
14082	2871	54
101772	4604	15390
791284	1338	0
14174	1194	0
14175	3030	1
14170	1809	5
100568459	154	15
72284	1959	220
12443	3796	1951
100040049	935	2
233979	2909	317
211577	2006	867
211578	3117	6
100039479	903	0
100039499	903	0
16337	9355	1451
319493	2967	0
102098	5300	1440
69129	1126	65
76406	1613	52
140482	1999	288
94178	2003	587
50767	4497	618
546049	1621	3703
69697	4296	318
67439	2654	612
100503890	1193	139
18545	625	0
20911	2703	1432
57264	1287	3
69189	1132	0
100503924	354	6
66682	2034	296
14128	2358	1
75863	1235	0
170786	1484	0
170780	1771	0
170779	863	0
69165	2020	0
170776	1550	0
69142	1109	0
70192	1085	0
78899	2823	3
213027	1542	246
100503956	2751	388
73072	4616	51
72267	3878	77
26400	3546	1141
100044509	1075	23
102209	1514	223
330695	1226	79
21856	1782	515
15568	6030	1300
20300	1274	9
67260	3668	175
233987	2361	26
100862276	446	0
20419	2132	5
622568	228	5
669393	417	324
20494	1629	0
320406	2159	4
13642	4319	2552
66719	2101	0
234023	1712	967
71249	1146	0
270028	3142	0
319583	4081	114
68904	5181	544
24099	1699	2
244281	6296	1
320014	3085	2
71624	1331	0
665306	2847	188
384783	4015	10759
619321	954	4
12826	6615	52269
12827	6426	39041
19332	722	2132
100504175	2272	72
102132	2121	486
69225	1421	603
71941	1850	523
26356	2813	1452
102334	4463	1620
76413	1266	0
665271	2531	0
624710	1533	106
54126	7435	1691
75528	775	0
619290	1839	0
434280	5067	1
434279	1472	0
20664	4037	1
78634	761	0
259279	3649	1082
100038554	3655	0
50770	7443	2420
100504249	518	0
100862362	531	0
17207	5512	101
14068	1859	0
14058	2693	2
66901	2398	24
234069	2408	727
99375	3628	1729
16783	2255	9569
66790	1310	32
100316713	68	0
78335	781	0
234072	1365	0
102323	3034	338
234076	4533	865
21781	1700	660
11945	1327	0
24013	7431	0
272465	1224	6
14456	2593	16885
66501	1408	6
19414	4118	3983
403185	781	0
69957	2231	974
67031	1402	700
231201	2861	0
101994	4013	268
66423	802	72
66822	2008	460
72148	2463	244
234086	1579	98
244310	4510	0
26889	6432	218
100862377	1227	0
234094	5474	3652
74901	6973	228
434285	1760	1
17930	4953	1
94109	14278	1087
100526464	82	0
244329	4620	126
11601	2475	61
52123	3829	415
319581	3176	59
360217	249	0
353320	352	0
360212	192	0
360214	252	0
77674	997	0
360211	246	0
546038	1740	0
78128	435	0
244332	330	0
56519	458	0
654452	168	0
116746	323	0
574081	174	0
81007	195	0
27358	322	0
654456	204	0
244334	287	0
246080	306	0
626415	2590	0
100861725	8474	4
547150	4659	835
100040599	2514	10
381598	4009	190
100861745	1503	30
100861634	4188	22
100861653	1948	92
100861668	2514	0
654455	192	0
654453	426	0
100041654	314	0
574083	857	0
503556	486	0
66298	419	0
497114	418	0
100041688	403	0
13236	279	0
634825	454	0
100038927	390	0
382059	419	0
13226	419	0
100041759	282	0
100041787	282	0
13237	410	0
13239	421	0
100041811	282	0
13218	507	0
100294660	172	0
100505096	498	0
100862126	376	0
665927	463	0
68009	427	0
100041890	427	0
100041895	404	0
626682	285	0
665956	351	0
626708	387	0
23855	411	0
100041952	376	0
727720	282	0
382000	500	0
503491	419	0
13214	916	101
387334	373	0
13215	305	0
246085	298	0
246079	323	0
246081	339	0
246082	331	0
246084	267	0
246083	224	0
97476	1887	3
67929	1054	0
11979	4711	12
207958	4964	108
330721	2404	1
23954	2050	54
80986	2601	147
70160	1277	642
56229	4432	89
234129	2549	0
18408	3455	126
69108	542	0
57312	1536	172
102032	1459	369
20516	3658	1093
100502938	2341	319
22335	1423	353
234130	1315	0
18970	1227	406
68074	2439	18
16150	4534	1016
18791	2532	840
64933	3467	146
244349	9126	2336
11733	8616	20
723876	128	0
100526510	90	0
74561	2236	0
102247	3944	1303
109145	1364	246
57437	2031	1380
20377	4372	2146
320158	4179	96
208924	854	0
69068	1331	8142
209176	3014	2
15930	1555	2
13524	2361	0
11497	2707	0
11499	2791	6
353188	2447	4
11502	3985	3035
69742	1281	651
330723	2181	8
83436	4985	367
320165	7695	2704
74489	2295	0
14182	5008	12759
270035	2100	152
234135	11646	2447
71910	1472	169
72108	4267	1133
100503003	511	1
67384	4798	268
67207	2360	159
100503027	397	0
20845	4007	132
23808	2517	651
16532	3531	2
52120	2679	851
74653	3601	189
14272	1881	1391
320191	12836	1418
77733	3917	150
73754	2267	151
72316	566	1
353310	3305	3674
244373	3947	1106
114863	4536	1299
78560	5517	60
66653	1383	51
75767	7965	189
71082	1520	0
76615	1356	0
11556	2795	23
13685	981	445
732482	1156	0
541463	1767	0
108043	4589	0
11440	2906	0
70952	2014	0
382003	1495	0
666422	1660	0
210801	9220	0
71314	1086	0
66959	1747	13
100316666	122	0
68867	3556	5079
100217422	98	0
234138	5080	195
67920	1857	264
171167	4546	76
74517	1758	1
211323	2103	9307
666589	1613	0
546052	447	54
100042715	2515	9
22427	6383	496
75029	2120	118
319688	3310	1
628431	1447	2
104271	8408	134
19053	1836	2305
108159	2817	267
14782	2672	245
100504592	566	2
68153	1802	414
72632	587	10
19663	2780	19822
22428	964	636
234155	1839	2
68192	2585	525
67887	1899	2466
234159	561	0
330734	2121	1
319520	2427	412
100861989	1057	208
21951	6444	1153
244416	4221	70
100504696	1769	2
67276	5067	247
