EntrezID	Length	MCL1-LE_BC2CTUACXX_TAGCTT_L001_R1
100126034	2807	7
66929	1599	155
18747	2293	347
100862267	855	0
666704	2071	137
73453	1084	0
70134	1000	0
100316677	119	0
74337	2449	0
50931	2658	2
212108	475	0
100038416	1580	16
442802	1880	5
19724	4172	448
735271	88	3
212123	2312	272
244550	2080	0
212139	3288	504
74666	2494	6
244551	730	3
100049549	72	0
723819	89	0
387216	75	4
387220	87	3
723960	107	3
100526528	83	0
212168	4348	1078
101966	661	1272
67873	2149	92
67736	2099	90
12286	7929	22
15936	1522	6584
66830	4304	1021
212528	2186	681
17095	1801	0
18032	3905	417
619292	723	0
23863	1680	31
100503665	777	0
102060	1734	186
19358	2074	560
12317	1943	8976
73619	479	1
66590	1829	668
71846	1373	140
270076	2177	1082
16596	1534	5
13423	1643	209
56527	4922	54
100503676	695	64
234542	1908	1
69724	2044	273
21672	942	1852
16477	1840	10800
170833	2617	461
212989	2089	0
56495	1253	786
68544	892	577
212999	4990	1391
320466	2125	12
68628	1843	194
436049	328	2
330817	1332	176
67836	1238	157
414077	699	150
17159	4325	583
244556	2332	89
624855	2397	2
258858	939	0
65114	3169	1959
56452	1654	126
213435	3070	2
66714	1595	173
108682	3596	2800
56445	2839	2614
74513	5646	47
71927	3355	1102
102093	4617	599
244562	4511	0
66887	2942	934
20437	2114	185
666945	1362	10
80750	6469	1002
100038706	839	0
100503751	687	0
12404	2335	0
100040294	682	0
330820	1023	0
94187	4907	14
382030	1832	223
234549	3146	524
77265	469	2
214627	4624	521
100503817	1459	1
11513	6330	10
26992	2370	380
93960	4459	2
71607	1434	4
100862404	447	1
257632	4621	847
74256	8250	1315
58198	5258	0
100041089	784	0
625801	321	1
244579	3195	23
100503868	979	2
109151	11517	1036
19651	4888	562
14339	2165	503
244585	6969	63
26383	3558	924
320798	3237	0
16373	2363	1229
71296	1243	132
54352	2403	336
64379	2380	2
17390	3041	61
270084	2800	38
69543	1015	0
20538	6073	0
244595	1980	0
382044	1965	0
13884	1840	0
104158	1966	6
13897	2073	0
234564	1915	0
12623	2289	0
75704	1871	0
67935	1728	1
14681	7732	27
75809	1862	0
23802	3678	1371
100861639	858	0
68219	1111	53
100861643	471	0
270086	5311	699
67378	2947	47
17752	391	1
17751	538	0
17750	556	21305
17748	542	24241
71805	2928	304
723956	71	0
20497	3300	0
64209	1871	944
320377	1538	1
434341	6945	119
234577	2302	10
102122	1800	363
67610	3849	277
107566	2030	291
67801	1889	11
20299	1811	0
20312	3144	523
100861664	759	0
20295	514	1
109006	4327	498
67914	1693	1261
20021	1580	161
114255	2604	184
234582	2304	13
382045	2820	0
14766	3864	595
54672	2439	10
330830	2832	0
74187	3425	164
16582	3762	111
333329	6686	6
73407	967	1
79233	4107	128
101985	1764	381
17388	4279	384
14894	1295	387
13000	3766	383
244608	1271	1
70993	1152	0
78833	2412	43
234593	2966	8
66083	1669	209
234594	8375	2399
319960	2803	5
100041953	801	401
234595	3282	164
14719	2345	998
100499527	64	0
12564	4301	1
234624	3219	0
100042069	1650	988
100504084	798	159
12552	4216	2
100504119	1695	0
71058	868	0
12562	3986	57
100861701	894	0
65115	3392	0
57813	2400	145
75458	2098	47
320206	2937	11
73381	1084	12
100504164	1130	1
75502	865	1
68119	1616	59
97487	7734	1196
234663	4633	668
320022	2950	8
234664	1808	251
12354	1538	4
628007	206	71
382051	3498	158
12556	3318	0
56437	1575	18
68523	680	149
102022	1964	0
442809	3551	0
234669	1895	0
234671	1970	0
667754	1964	0
234673	2699	0
71903	1823	0
72361	2859	1
436059	1677	0
382053	2049	0
13909	2065	0
234677	2433	0
12400	2914	464
234678	2873	165
97440	2326	2
71609	1385	71
50788	1901	26
26386	1753	43
78688	2869	16
74356	3553	36
277978	2497	3
100504307	1778	2
104394	1993	419
234683	3060	282
723841	97	0
234684	1923	9
66320	775	747
234686	3948	464
277973	5222	186
102075	4167	17
279499	3028	3
270091	2498	18
67971	1024	74
70796	2054	175
15484	1849	17
11972	1617	1608
11604	661	0
667846	882	6
75687	4134	155
100316712	108	0
546100	903	4
13018	3823	794
234695	2504	18
497652	1425	265
56513	1429	50
102124	1277	55
71046	1124	2
70575	2036	375
74334	5308	551
72236	2210	0
320394	1767	109
59016	1848	96
68051	1966	45
100504368	631	2
234699	4645	544
234700	606	1
244631	3246	226
109660	888	3
19171	1270	222
16816	1362	3
20498	3832	51
71854	1681	0
319446	1766	2
71986	1871	55
66369	1860	92
18021	6014	818
77411	2672	703
69771	1647	142
192654	2706	528
100861797	772	0
330836	3730	646
66432	1525	359
214572	2254	325
58994	5148	5
100038487	2014	0
68163	911	0
22751	2632	20
330837	2994	0
12560	3995	41
68692	1341	0
12550	4413	2144
100504495	1129	0
272538	4409	155
15118	5912	11
214987	2931	749
21771	2249	365
20650	4423	282
116733	2075	572
68023	1537	345
97484	2104	348
66164	3129	259
66269	863	0
21750	3758	145
667847	882	23
66427	4294	5349
54446	13443	1872
18104	1552	58
67619	1647	255
66894	4281	466
387158	70	1
17463	1600	1205
109215	902	0
11906	16439	579
100526511	79	0
628686	1371	0
384864	1122	184
56523	3398	0
64340	4190	764
234723	1796	69
15439	1345	51
56749	2318	1052
244646	6673	18
71955	2342	1730
75871	2415	250
52335	7526	458
11765	6817	2377
100217432	64	8
244650	7847	292
73608	3205	705
234724	2377	10
26887	2000	0
234725	4902	461
12308	1431	0
234728	3577	79
244653	15783	0
100861869	578	0
234729	3030	822
244654	4709	475
76527	1838	247
101943	4299	1563
100217465	64	0
102339	2754	801
234730	3838	195
20444	4470	13
13680	2575	519
234733	6750	325
100628592	81	0
234734	4891	2248
72544	1261	64
353287	1819	0
319518	2904	153
434350	2671	30
20340	3880	902
100504655	735	0
234736	4443	262
547023	478	1346
74568	1702	423
338521	2492	4
319481	5222	360
170737	5686	737
52815	2221	446
22640	1874	168
66473	887	1
100861890	376	0
12927	3280	1053
23837	1215	803
66817	1943	165
56773	1935	2
234740	2887	30
93739	980	677
30947	3159	30
85305	2173	1453
57321	3599	172
627828	1604	393
170571	4850	0
791378	2006	17
270096	5157	177
668110	901	0
208936	4855	0
67528	1087	61
270097	3655	0
71122	1582	2
100504738	943	0
403395	2930	0
80707	2251	138
17132	3642	6
75465	515	0
75796	8087	188
78213	558	0
66531	1440	204
72155	1768	114
234776	4877	542
69528	2971	20
68133	1337	610
76645	7386	1
63857	2532	2
209239	2652	58
100504395	2075	28
74440	4735	570
234779	4298	389
74032	2835	284
15486	1280	2
68533	1054	148
100504406	1133	0
12554	2290	34
68196	1165	1280
56690	2100	211
71839	1961	2441
117148	1971	1
234788	2623	0
56453	4375	1067
72552	3169	183
68270	2821	1
21341	3255	81
628061	456	30
75773	1928	0
66733	3806	0
67866	1169	21
69047	3223	9343
74347	2574	104
72042	1639	707
234796	2142	45
22224	3236	687
78892	4150	3777
102193	2854	340
234797	6284	621
436062	1190	5
382034	6953	821
272551	1038	258
100038388	2538	1
68918	734	13
18117	4933	330
12857	679	6335
15900	2829	8
100503115	597	0
68790	2380	0
15227	1062	0
234814	2444	235
14234	2725	1
14241	2960	0
76405	1080	0
72259	964	0
76454	4355	223
67443	1712	2359
142682	6476	615
57340	3903	13
234825	2083	179
100504526	714	0
20539	3513	5984
407789	2260	0
12352	1248	0
53325	5455	221
195209	12584	6
22761	3386	131
170732	1340	0
76014	3804	653
234836	654	21
13057	759	606
192156	1864	1034
100689703	2821	216
319574	627	0
30927	1589	23
68718	1783	341
66965	3066	271
234839	8216	4190
67177	2191	385
11821	866	283
50917	2586	627
59005	610	381
382035	1144	0
12398	7964	46
319463	3344	1
382036	2339	38
257633	2207	355
12555	2843	1
77087	8816	1474
100503178	2028	79
234847	2558	788
100861897	489	0
270106	780	24
100302565	48	2
102278	2405	0
57429	1160	3
13479	2243	10
234852	2171	843
320869	518	1
234854	1649	114
78779	2380	25
71186	1229	6
72325	2779	230
57247	4877	291
14087	4541	323
234857	2333	13
66855	3836	3785
17199	3663	0
22152	1723	1
23854	4107	759
114896	4268	1656
72185	2637	28
104346	1680	130
100861471	121	0
100861472	121	0
100861473	121	0
100861474	121	5
100861475	121	0
100861477	121	0
100861478	121	0
100861479	121	0
100861480	121	0
100861481	121	0
100861482	121	0
100861483	121	0
100861484	121	0
100861486	121	0
100861487	121	0
100861488	121	0
100861489	121	0
100861490	121	0
19804	121	0
100861491	121	0
100861492	121	0
100861493	121	0
100861494	121	0
100861495	121	0
100861496	121	0
100861497	121	0
100861498	121	0
100861499	121	0
100861500	121	0
100861501	121	0
100861502	121	0
100861503	121	0
100503230	1493	11
69581	3367	3952
234863	1434	14
19341	1412	532
100043296	435	63
73420	2673	101
11459	1433	2
234865	5808	329
56199	4306	398
100861938	788	0
102162	2893	168
100316819	82	0
382038	5773	302
108148	4110	540
69062	829	0
209966	2824	0
76332	2825	313
11606	1839	114
73647	2330	1
69551	3307	180
234875	3049	984
68865	1165	41
69627	1315	14
330863	8808	0
66523	1382	315
14712	2984	872
102058	7407	96
244666	2116	145
112405	3524	502
53424	2391	585
244667	2597	15
244668	6365	225
75930	955	0
74393	3548	5
66566	1155	131
270109	7212	1
234878	5692	200
16525	2303	5441
210027	2784	393
67892	763	127
212728	5060	210
100861955	1490	2
270110	4530	1967
414091	2546	24
67952	4986	1009
52202	3432	132
93742	8019	694
628847	465	0
18186	5921	302
100316680	80	0
16412	4194	4031
100042659	1194	0
74703	1990	0
75453	1637	0
72139	1472	46
100862012	921	2390
100628572	75	0
114673	1382	2
67667	2270	99
244672	3953	256
234889	13727	5
67618	2870	348
69149	2426	35
78100	2740	158
14802	6152	1
12362	1513	109
12363	1432	527
12364	2605	105
71785	1795	479
71829	1520	2
110350	13972	173
76863	1201	804
17386	2675	0
17381	3607	1
83996	1997	0
17392	1801	21
83995	2024	0
17384	1714	0
17394	2453	0
234911	1656	1
30800	3276	0
17393	878	0
71929	2871	1557
11797	3140	824
11796	2813	3025
22601	4171	1053
234912	1592	16
234915	3647	91
76669	1110	0
100316772	96	0
22068	3259	3
18667	6889	44
791396	3983	12
71544	5404	555
100579151	674	0
244682	4270	0
78219	781	0
77532	2952	47
66396	4642	146
270118	6743	425
18689	1391	0
77116	3122	1762
74360	2843	338
72826	3672	330
75747	2158	323
71946	4470	139
244694	2662	3
66070	1152	812
75723	8951	3706
330890	2637	9
14345	3664	746
69325	688	0
56503	1764	74
17535	3004	322
14608	2252	2
64931	1841	0
55991	2075	400
244698	5261	4179
69137	1988	265
234959	3900	269
70984	2981	1112
75316	1699	1313
319675	7371	302
100216535	42	0
170748	954	67
234964	3025	0
78025	433	0
234967	1937	58
244701	1244	0
270120	18468	0
66917	2205	780
72560	2690	1
546118	2639	0
234988	2155	0
72230	3839	10
73503	828	0
73732	1032	0
18322	942	0
258598	939	0
259070	966	0
258559	948	0
258075	939	0
258074	939	0
257872	936	0
258557	955	0
258558	1040	0
258560	1107	0
258249	942	0
258279	942	0
258518	939	0
258520	939	0
258516	948	0
258907	939	0
258908	918	0
258515	948	0
258517	992	0
244713	4025	233
624341	1642	0
257963	930	0
18358	1185	0
258519	930	0
258521	1219	0
258555	921	0
258336	2671	0
258551	1077	0
257898	996	0
258552	1132	0
258550	998	0
57251	936	0
258905	1147	0
258553	1124	0
258822	1098	0
258554	960	0
18315	1156	0
434377	4732	47
22688	11407	104
235028	3665	80
77519	6285	392
244721	2755	31
66662	2355	17
30843	2662	114
66177	1939	1070
23988	3808	376
244723	1525	2
53867	6086	27
235033	1450	0
319278	1683	106
70726	1564	14
235036	1671	317
53356	1068	1635
13433	6304	1537
14739	2815	486
66163	1289	465
15894	2540	3337
78369	907	4
100503553	478	0
15898	2982	3
100316681	78	0
100009600	1010	5
68165	782	182
71766	3450	1187
54721	4873	355
12539	2456	1628
18577	5127	56
100503569	2078	4
50868	4470	414
94226	2495	1
235040	2541	222
215194	2598	287
12581	1271	124
11768	1738	1719
68682	3592	821
16201	4809	793
330902	1986	8
60507	1321	316
13430	4021	1797
387194	70	1
17083	1487	159
382062	1307	3
59035	3220	256
74766	2177	386
69773	3170	639
666043	1253	0
100316714	133	0
20586	6376	1830
16835	4534	3675
67629	1349	210
235041	4853	168
319899	6560	114
624219	865	1
100503623	840	0
19340	3868	854
235043	1102	350
67119	1545	42
235044	2608	60
66962	1846	29
13857	1829	2
71746	2550	236
77609	2200	0
19089	1995	1636
15571	5027	1
319601	2108	88
100503652	1518	9
26940	1673	264
625409	431	485
12797	1987	41
66126	1053	577
11433	1616	914
66268	692	147
619310	2960	1
69862	2302	0
235047	2107	78
235048	3574	16
235050	3238	170
625603	559	0
68743	5421	360
68283	2159	3
55934	1142	312
319845	3438	157
73230	3793	6
319239	3791	0
244745	4740	180
320752	3441	0
235067	644	0
57246	6892	0
80517	2744	472
235072	2535	1045
67484	2673	46
76898	3426	0
244757	3686	2
70893	2465	0
382064	2394	1
66948	2865	697
77862	963	128
69091	6873	613
78658	5503	662
83964	1970	24
235086	4751	2
102623	4862	3
75469	696	0
330908	6002	0
235106	1808	0
102607	5541	639
235130	5928	107
30806	3632	227
235132	8863	445
100503725	681	0
19143	4017	6192
11804	3694	3053
100503764	978	260
638580	718	0
382066	3408	116
235134	5161	318
235135	1575	0
12023	1791	277
330914	10972	448
16521	4496	0
56379	3271	0
100862152	512	0
14247	3087	1
23871	5060	66
100862175	1152	133
77119	1082	0
67703	4908	19
442804	3799	0
20443	2029	897
78934	2402	33
69305	1194	409
117149	4868	1052
235169	2177	498
67398	2934	5429
109229	1890	138
71989	1797	195
71133	1356	2
434394	318	4
57810	7214	546
382069	2185	1
30959	1675	0
67049	2012	60
76832	1643	40
56872	1016	0
100312956	1329	1
330921	2215	1
100312987	389	0
100312949	351	0
100312986	643	0
68171	1334	32
77080	1135	0
100041605	521	0
546123	1142	0
100041618	416	0
639025	519	0
671003	300	3
434396	2342	0
100312948	330	0
235973	619	1
75567	696	1
11451	1095	8
12649	3397	322
16430	2697	4568
13663	2291	1228
235180	1285	0
208076	3539	11
66279	1020	95
56857	4436	2
100042561	376	982
245902	3525	16
72927	3089	0
74144	3689	14
19649	4726	0
235184	2306	68
69524	1854	25
57276	1170	2
64011	1293	2
20686	690	9
22619	3433	187
21376	1565	1168
208098	2518	0
80706	933	0
406176	1085	0
258882	933	0
258744	1004	0
258883	1048	0
258412	936	0
258310	933	0
258794	1065	0
258413	948	0
258414	930	0
257996	930	0
257885	930	0
258415	930	0
258416	945	0
258475	930	0
258474	945	0
258471	951	0
258333	942	0
258868	949	0
258802	942	0
258875	951	0
18323	1068	0
258871	951	0
404312	996	0
404313	951	0
258869	1175	0
258028	936	0
258798	1056	0
258797	933	0
258800	933	0
258799	936	0
258801	933	0
258872	932	0
258873	940	0
258807	972	0
258806	995	0
258225	1275	0
258782	951	0
258781	933	0
258780	933	0
258183	930	0
258372	978	0
258432	948	0
67776	4157	629
258783	1960	5
258778	1520	0
258777	1132	0
258812	1068	0
404322	927	0
18324	931	0
258811	927	0
258269	927	0
258433	927	0
258434	933	0
258741	927	1
258742	921	0
100503486	936	0
258431	936	0
258430	948	0
258826	1041	0
258323	1079	0
258500	936	0
257959	945	0
258499	960	0
257924	2177	0
257912	966	0
258046	945	0
235248	945	0
258328	945	0
258242	945	0
18343	1071	0
258740	936	0
258327	939	0
258501	936	0
244810	4419	0
258498	933	0
258276	951	0
258497	945	0
258087	936	0
235256	936	0
258165	939	0
258602	939	0
258086	933	0
258605	1027	0
258823	936	0
258604	936	0
258607	924	0
258603	945	0
258606	924	0
259111	933	0
258825	933	0
258364	2813	0
259109	936	0
259112	1045	0
259110	1036	0
258283	933	0
72224	2468	7
258853	966	0
258824	1050	0
258601	945	0
258854	1116	0
75667	993	0
258608	1016	0
80902	3877	83
235281	4606	0
235283	2814	153
73558	708	11
100503925	1528	0
71566	2929	37
100862227	307	0
15481	2104	22485
108637	87	7
100302593	87	19
100302594	91	28
244813	875	0
70989	3068	0
54698	1876	1
72828	3243	26
78500	709	0
73144	728	0
100504017	2996	0
723892	80	0
723965	96	0
100042464	2578	0
387236	77	0
20660	6938	219
78194	3539	9
235293	2249	1026
100038649	1963	1
21683	7338	0
272589	4967	115
110637	3488	1
69632	10483	944
235300	3500	0
18988	2522	1
100862285	789	0
102644	2388	16
235302	574	0
72169	2830	35
58235	5061	98
100042548	328	0
100038652	539	0
21838	1735	16
53376	4386	730
235312	4275	0
259172	4275	0
213211	2271	125
100038560	1651	4
84004	2892	140
12402	5083	226
270150	1086	0
170761	2181	3
270151	3980	249
192663	3626	3
102423	2100	223
71764	4334	357
13478	1905	698
15270	1363	458
15288	1757	460
71732	3180	549
100043172	636	543
12282	4432	2387
14385	2086	96
60409	1168	435
75617	684	1333
382073	1159	137
382074	1666	0
22269	874	38
100504196	1829	21
80288	5339	538
12145	2615	6
13209	6065	3223
58866	2042	0
102693	5461	2015
100861831	709	16
213827	3456	4412
76568	3337	587
71687	2354	26
192653	764	25
214162	16439	1156
27425	513	50
140630	6061	1342
12502	1023	3
12500	1330	1
12501	1436	34
14012	3216	636
319742	3836	272
270152	2458	7
100038468	2203	0
72821	4562	0
399548	4244	1
214523	2267	2351
100502755	769	5
408059	1683	0
16154	3493	11
72229	705	2
214531	3245	2484
59095	1792	54
11936	1017	1415
74602	1259	0
114873	6885	0
214552	5488	570
100502772	1040	22
23821	4194	659
235315	3782	711
18554	3815	1940
21345	1586	357
214597	4221	8033
100861852	710	0
18475	4241	755
70661	6287	631
11806	985	0
11814	524	0
100502818	843	0
11808	1666	0
66113	2321	0
22687	2984	388
215051	2208	81
74361	2037	0
73040	2585	0
215467	1021	0
54725	4387	587
100038460	2102	4
78252	3368	1
244853	3173	11
434401	387	69
667933	384	0
104444	1075	1152
67010	1915	476
434402	628	48
18113	954	2
235320	5114	147
15561	2083	0
57014	2411	1
235323	4220	91
26951	2896	510
80893	2049	0
235327	2294	0
13489	1549	0
244859	2686	3
235330	3630	12
17967	9437	2
100036537	1275	0
69631	1119	75
76509	1846	15590
19286	1036	171
170752	2075	5
66654	617	0
16173	866	1
100502907	1207	0
66925	1285	31
30057	527	877
270156	3343	381
72614	1259	38
235339	4035	5263
330938	5718	264
66952	1242	74
69253	840	1
12955	1185	85
68721	1782	181
382137	1978	52
102580	2778	411
73699	5420	439
235344	3552	226
244864	1786	2
235345	775	2
723932	77	0
723849	84	0
56057	1311	0
18985	2566	1
270157	1263	0
69809	1318	0
244867	6364	2
408028	1484	8
74072	796	0
14148	861	913
629557	1391	6
19684	4842	2205
244871	6133	1217
100502969	991	0
330941	5617	0
382139	1016	0
77591	3368	280
74695	1633	0
320051	9601	330
68304	3644	46
75311	1237	0
11920	11964	759
244879	7347	235
110446	3373	2378
75717	6023	331
270160	2971	0
72022	2568	1
66402	520	0
100862116	393	0
270162	2605	0
244882	2225	0
13075	2373	0
73567	839	0
235379	4649	0
235380	10614	261
244885	2759	8
56506	736	119
67834	2404	1368
94180	2775	5
100039151	474	0
58233	3005	166
66317	1308	518
12903	741	0
64602	5808	1653
235386	5103	19
246735	711	2
26441	1096	494
110835	2738	0
110834	3123	0
108015	3486	20
109161	2941	522
71999	2102	280
83961	1928	4
244886	2407	55
110842	1464	1366
104360	1851	0
244891	5259	110
75258	792	1
665005	3938	6
26611	2042	178
19200	1851	15
56434	1729	989
244895	10982	169
66867	3541	219
235402	3295	3
382075	1080	0
121021	8050	3
235406	4564	87
102462	899	467
66069	1338	81
56294	4057	313
100038566	1133	4
20466	5243	578
72588	733	1
76794	883	13
73744	3221	520
72774	1170	52
66199	824	195
67319	395	0
541610	2701	0
74211	4934	1658
73772	448	0
66812	2762	196
56807	3191	135
102614	1346	2
12858	693	2977
78323	3055	96
110119	1757	872
24044	2342	982
71742	2826	206
235415	2859	1
235416	1737	4
100861732	885	0
12988	2276	283
13077	1892	0
13076	2787	0
353190	3343	218
102414	2494	948
56380	3807	73
69459	1364	552
20361	3275	788
13070	1774	0
382077	3597	7
330951	2799	1
20897	3642	2
26968	2355	15
320563	4993	3
665268	1809	0
18854	5378	239
69106	2268	60
16949	3338	20
74286	1097	0
73529	445	0
74879	780	0
319477	2139	3
102657	3197	166
20320	2077	1482
73673	883	48
330953	3798	2
18007	7387	2753
665330	537	47
72141	2471	472
102774	2542	22
23806	6435	1823
621119	544	646
100504377	3997	2
73893	1256	0
15211	1865	8
100504397	361	0
76183	2765	0
67287	2714	369
18746	2599	11070
71121	3355	0
546134	1368	9
71599	3904	27
270163	11974	161
100504539	1723	10
100504522	1118	1
23958	1999	0
665389	615	0
207596	9030	124
100504561	2448	0
102747	3117	49
320947	2619	0
67557	2308	1
100040447	1827	0
72565	4428	607
330956	1637	3
66785	1846	0
619328	1959	0
622037	2678	1
100038496	1397	8
21887	5202	1786
56040	468	5847
71819	3426	111
74090	3500	10
93683	4626	194
100504658	938	0
100628602	77	0
330958	1205	1
66712	3013	0
100039897	467	0
11737	2089	762
100504674	583	8
235431	3610	1
319480	4937	0
14155	6496	646
76524	2136	623
677044	1232	9
75600	861	1
56469	3855	401
207667	3802	0
23938	2258	159
69478	598	75
78250	3375	0
66939	2600	580
17127	5090	1162
17130	2971	7
73397	355	0
68697	777	0
76814	316	0
235435	2171	1
68014	2784	239
67891	1422	8695
100861862	266	2
100217453	91	11
330959	761	101
26395	2387	1256
93841	1162	145
66131	1211	180
213550	3970	212
214058	6631	5
53869	2333	688
102442	8655	1311
214111	5213	4
69882	3208	349
57874	2733	1282
74388	4764	1242
56741	6214	12
19289	3146	3
97418	116	1
214424	2483	190
214425	4153	11
270166	2851	1957
50996	2455	193
208080	1381	0
74492	2969	17
70784	3877	4
330962	488	2
69606	2042	39
27965	2690	257
384945	1512	0
434410	690	0
102595	3267	711
208084	3680	44
100041121	207	0
71973	1956	5
18247	1843	448
214812	8585	764
56404	7162	418
68026	2387	263
214897	7183	241
19035	960	1451
382083	2555	3
56440	2079	411
68250	1253	545
13143	1769	32
235439	15229	1113
74165	3935	35
235441	2201	310
76459	3716	12
208117	4558	49
100038381	2034	0
68318	5185	41
235442	4751	117
100502606	1031	0
67941	464	1124
80907	2031	167
22003	3279	696
100502636	1435	0
70549	12134	567
387185	67	0
100861910	2150	4
75697	1330	0
244911	1352	16
320528	11523	805
434412	3796	0
74951	865	0
19883	1647	1255
100502669	1306	2
320440	7977	2
100502648	2182	0
93697	4029	100
12306	1374	351
100526560	88	1
100502720	1457	1
64290	2984	0
319970	1635	0
12175	2429	346
235459	874	381
72077	4301	0
76886	2883	0
71602	4944	851
12442	1541	287
93836	4880	620
66660	3783	950
235461	8081	1314
11487	4589	1247
100861959	952	0
15450	1920	4
64008	2644	35
19378	2264	3
28015	2472	2636
102371	2283	53
68178	6754	824
21406	5061	1073
665964	612	28
235469	4361	434
100502819	1043	0
17427	1807	2
21778	4317	31
75115	1191	0
319758	8000	564
17999	5494	6405
639396	3505	3
100861984	573	0
235472	8764	1
72135	1745	1
67685	1978	0
546143	709	34
72278	3635	1078
55981	2193	120
66364	492	93
11891	2971	28
66991	1686	2
225215	1522	211
436081	315	1
208898	8081	0
546144	5218	183
100503019	2707	1
15379	1824	0
235493	4521	581
59046	4138	726
17918	11684	176
208943	6733	1785
100503060	1379	1
14697	1925	77
12049	1228	0
50772	4242	1530
71274	1153	1
235497	2192	507
666190	759	1
50875	3590	1514
50876	10259	12
70082	1200	28
20255	2207	0
12160	2528	0
208982	3615	7
404194	2080	0
387285	3728	0
208994	3136	74
26944	1708	0
100503078	2907	0
69642	1224	1
70487	2031	0
214345	3139	59
100503134	1046	0
244923	6260	0
14629	3427	1342
68801	2781	7413
14531	2034	0
71538	2207	594
56542	6930	248
19817	332	30
320295	1447	1
14860	958	250
14857	861	3
100042295	874	0
100042314	874	1
18379	1332	0
382088	735	0
14858	855	7
434423	641	0
67968	1207	0
100048658	2209	6
214763	4000	44
68291	2364	275
13627	1790	31373
100503203	598	4
235504	3201	431
235505	5867	7
100038575	3721	1
12816	11659	13
12866	754	249
100862063	385	0
69981	3660	1015
100862068	1248	0
74633	1520	0
100503238	951	0
70598	4207	1
215351	4938	1236
17920	7868	776
63859	3587	0
15551	1161	0
319405	1855	0
75033	3061	1
65099	1893	1
83946	10729	1450
94353	911	79
75782	4782	9
212531	3501	344
100039222	1433	0
83603	3054	1
22137	3117	98
12040	1398	417
75253	1084	0
212943	5505	154
108837	5650	1544
442799	2420	1
21983	3722	74
70348	1828	10
320615	9124	101
109785	4582	391
69519	1383	1
17436	3577	7387
319556	1843	4
244954	2525	153
20616	4259	0
382089	502	0
266690	2629	173
666777	364	0
244958	2076	0
382090	5295	154
76365	4679	0
23959	3580	29
244962	3112	522
56403	7340	2175
72655	1011	189
71640	3497	189
547109	1836	0
320692	3177	0
100039707	783	16
100039674	2464	0
12047	796	0
666731	1990	2
319673	2818	0
100039741	937	0
12044	796	11
666747	2262	0
319213	743	0
12045	764	17
107885	768	65
209743	4250	0
66111	1324	4116
330998	2475	0
387179	69	0
74700	1451	0
19417	4729	1
13036	1623	1147
21761	1983	891
108153	5346	200
67016	5936	76
434428	1515	427
22771	3350	0
22774	4088	0
100504689	1117	2
22038	2141	3897
18828	1900	147
78459	1052	0
235527	3259	3
78575	4069	0
26432	3712	7
331003	1708	0
78349	617	0
68861	3950	122
331004	3492	2
54371	6242	5
67958	7736	634
75552	2305	0
76477	1866	7
22063	3014	4
102502	3697	20
73410	2771	7
245000	8074	360
100504734	3371	2
24127	5506	242
235533	2746	224
211586	7645	293
11933	1833	918
270185	790	0
19823	1132	361
114713	5699	173
245007	4091	513
319859	763	44
319707	1663	0
235534	3120	118
211949	2232	0
100502670	4427	0
100502694	3382	6
192287	3061	597
78911	2463	0
64085	4351	4
74080	2160	39
19659	2628	81
100862273	624	0
19660	672	0
75881	1152	1
50797	3043	4218
64655	1216	177
331011	1483	0
623166	1059	0
623186	762	0
71979	1814	0
546157	1504	0
768252	3732	0
26927	2520	0
23873	1074	49
382097	1337	0
74769	4854	467
623459	785	0
68121	2580	127
272636	4491	1416
17532	4032	34
623534	792	1
69797	864	0
74125	6870	361
83703	2103	194
333424	2757	0
72507	3928	12
56492	3121	0
20669	2065	2
108970	577	0
213208	2478	17
17973	1685	226
245020	1585	6
20842	6010	689
66904	2291	1263
77853	4924	635
235542	7361	2721
382099	846	14
270190	4667	0
442798	974	0
16716	5449	0
28135	2696	165
69010	408	399
56332	4191	149
434510	931	0
20187	3267	604
24059	4033	2313
270192	4734	1
100862137	1105	0
20818	2991	2319
22041	2332	1010943
71775	2275	19
235559	5112	1473
321022	4552	1619
100529079	2178	0
107993	1570	0
81907	3692	0
100862157	520	0
319215	2765	0
100503358	2323	0
74025	6426	77
66663	2402	1874
102632	3348	479
252837	2109	1
235567	7697	592
56318	5957	39
100316725	75	0
74020	3654	0
94062	1531	449
75686	1606	14
73532	871	0
208583	2625	1
66595	2826	122
235574	5266	5062
100503387	3334	1
434434	737	12
75669	4884	208
100503431	830	0
245026	7471	0
665033	9297	0
68553	7439	0
235582	4226	8
387153	90	0
77305	4313	651
387249	88	0
67905	2070	295
23999	1594	209
81897	3471	0
11655	2702	575
70235	1707	95
235584	3213	1115
19944	710	12
109652	1431	389
68644	1434	183
76491	1475	521
59092	2039	191
436090	1981	1
235587	2633	334
27966	1537	256
74267	634	0
75470	544	0
68265	1122	2
67320	727	0
100041096	474	0
108068	3323	0
21767	1854	440
81000	9326	495
321006	5392	857
109095	3016	149
74840	2206	2400
100862194	821	0
208869	9063	34
102626	2816	322
12700	2161	2542
69536	2194	333
235599	2552	38
56808	5543	34
56395	2177	426
56368	1782	190
56032	1458	175
114602	1753	11
56289	2130	1539
80385	1661	184
15587	1849	79
15586	2179	57
56441	1998	156
109685	1830	60
15983	1980	717
434436	512	7
20347	3436	9
14678	2177	1632
76257	2726	641
