EntrezID	Length	MCL1-DH_BC2CTUACXX_CAGATC_L002_R1
69121	1520	8
67967	3002	517
67164	1229	37
57442	1718	8
70974	8626	434
14777	1018	0
320452	2361	15
72590	2361	1626
277939	7812	899
22229	2448	22
22228	4133	10380
69387	1143	240
68185	834	23
402747	2294	53
52443	1053	178
19346	3320	5643
27276	2381	7323
319604	6599	1463
320100	2817	803
207212	10250	4151
100526508	104	0
233571	1917	18
18442	3000	280
207278	4411	594
73683	2164	333
56018	1198	601
69710	6354	1298
207728	4641	989
387157	68	0
100503552	950	0
11871	1257	0
11872	870	0
20480	4492	587
11859	1609	16
16332	5096	1708
14276	1081	6
14275	1407	13
75430	799	145
791260	1354	29
66508	1186	404
69358	1096	92
101706	7153	4896
16068	1402	74
75212	1488	328
22064	4221	236
11875	1714	7
11870	1417	0
504186	2513	2
269966	4052	5900
233575	1184	287
56212	1264	635
20866	3609	4166
20133	3997	1902
257947	1130	3
257926	1181	0
258837	951	5
667284	1277	0
259083	940	0
259105	951	0
20821	2775	210
259108	1038	3
258750	1079	0
259106	954	0
233578	981	0
258322	954	0
259107	948	0
258749	1023	0
101700	2389	174
258358	1057	0
259097	2923	64
18332	957	0
259116	957	0
170639	3496	82
259117	945	0
259096	945	0
258356	951	0
258168	951	0
259095	942	0
259092	945	0
259114	939	0
259089	969	0
259093	957	0
258357	1041	0
259118	957	0
258248	939	0
259113	939	0
259119	942	0
259055	960	0
258752	960	0
259056	960	0
259091	957	0
259115	954	0
259054	954	0
258139	945	0
404317	939	0
258378	984	0
258246	936	0
667882	5563	0
384701	1638	0
100041187	939	0
258135	948	0
257975	960	0
258726	948	0
259048	945	0
258311	990	0
259073	939	0
13532	1697	0
258156	1011	0
259098	960	0
546989	984	0
258751	951	0
259086	960	0
259085	948	0
258722	972	0
545985	972	0
259104	5137	0
259084	942	0
259103	954	0
258838	957	0
259049	957	0
259080	1124	0
258808	942	0
259087	954	0
259126	1075	0
258189	927	0
436002	951	0
259159	951	0
258818	1122	0
259102	1545	0
18370	1357	0
18369	948	0
18368	1242	0
15129	626	110
100503605	639	22
100503686	588	0
436003	559	0
15132	610	0
15135	619	0
18367	936	0
100503724	526	173
18366	1662	0
18365	1106	0
258961	1489	0
259123	954	0
258351	939	0
259122	966	0
259124	966	0
259088	951	0
258819	945	0
259075	939	0
258326	945	0
259081	945	0
259125	945	0
258247	948	0
259058	939	0
70980	1911	0
244178	2369	0
244179	2298	0
244180	2253	0
258746	951	0
259057	939	0
94088	3827	5
94094	2583	64
667823	2593	35
76681	1525	21
622070	832	0
434218	1535	9
319236	3736	253
244183	2771	1
434219	1716	0
20128	3771	154
209387	3758	0
625321	1890	0
258809	1069	0
259050	1061	0
57250	1046	0
258377	1026	0
258817	927	0
259078	990	0
258309	960	0
259051	2912	0
259052	969	0
258743	960	0
257914	1035	0
625530	1581	0
233637	1053	434
100503865	911	62
381944	1407	0
13531	2649	0
258810	951	0
259100	957	0
259062	981	0
259061	957	0
259045	954	0
384703	939	0
257910	942	0
258755	939	0
258147	942	0
259099	954	0
258355	939	0
258753	942	0
259046	948	0
404318	948	0
259047	960	0
244187	939	0
258160	951	0
259072	954	0
668035	1060	0
259161	966	0
258745	963	0
56860	1062	0
259063	969	0
258352	990	0
74349	10986	471
100503879	1002	0
233649	2480	2
244189	1146	256
12426	2483	0
109042	1026	1214
20597	2412	214
100861751	807	0
11785	3176	453
15458	1480	41
55992	2955	629
76932	3277	789
14356	998	214
101867	3177	577
16202	1879	3384
24075	757	171
12751	3494	2064
233651	10651	1583
27397	6712	701
77700	8259	152
626055	1547	10
100042856	9037	1202
100417829	4348	275
668108	3418	29
74558	9040	17
100417831	4357	2
668128	2133	3
209380	3091	2
668139	7916	417
434223	7765	4
258445	952	0
258444	948	0
258591	1201	0
258592	1052	0
258595	936	0
258180	951	0
258593	951	0
66786	3063	0
258590	1348	0
258589	960	0
257902	948	0
259034	951	0
258350	951	0
194433	924	0
258173	924	0
258594	1156	0
233670	951	0
259037	1359	0
18317	1250	0
259036	975	0
259035	954	0
18314	948	0
384732	948	0
258776	1131	0
258597	945	0
76858	3282	0
76572	1472	0
60510	3816	432
244198	1969	6
19024	4733	410
76679	1191	0
320635	2772	20
244199	1924	0
257919	921	0
258418	945	0
258417	945	1
626674	1038	0
258770	933	0
258771	933	0
258488	933	0
258926	933	0
258928	933	0
258729	945	0
257891	984	0
56861	1029	0
258927	939	0
100043059	357	114
258728	972	0
258730	948	0
258492	966	0
258041	954	0
258489	945	0
258042	945	0
258727	945	0
258491	945	0
258731	933	0
258490	945	0
258307	945	0
258732	945	0
258361	993	0
258733	945	0
258304	993	0
258734	945	0
259143	972	0
258163	957	0
258215	945	0
258738	951	0
258769	933	0
258369	966	0
258308	945	0
258719	981	0
258718	930	0
258721	933	0
258720	945	0
258136	945	0
258303	1002	0
277935	945	0
244202	4483	9
66085	1507	5061
22141	5941	50
320360	6485	148
109594	1071	1431
117229	2394	15
74293	2008	4
330627	9649	5
26451	1112	1077
100302499	120	33
76954	4526	2240
57373	973	72
57355	1942	3
56787	706	0
56786	1685	247
78593	3913	232
56788	3563	22
19347	4956	3935
233724	3619	775
69781	616	1
233726	3117	6141
100379145	184	16
767812	3387	46
20841	3013	274
22390	3419	964
20947	4035	1139
319934	7163	2556
11535	1381	755
100861673	1732	0
11717	4084	295
67150	952	87
114332	2607	100
17540	6041	1816
100504184	380	0
22083	4300	1435
13690	7760	54107
75479	629	8
233733	2575	3813
74996	5600	3028
50781	3357	5382
320878	7370	5566
100504195	2397	540
57342	4450	8432
69625	1565	53
21676	9962	6563
78748	3497	750
75239	1427	0
11865	2908	817
68815	2563	775
19226	717	0
67420	3972	2352
233744	6166	60
66922	2275	743
70349	3315	3420
26440	1255	1602
71045	1650	0
18576	5286	19
244209	1627	6
12310	1489	4
116903	962	0
233752	2321	7
627967	866	4
101786	2065	0
20679	8486	66
69350	620	2
56372	1400	677
233765	4312	1487
68052	582	111
100302592	87	26
100861687	1251	11
18704	8042	1971
53322	1736	375
233781	3070	135
267019	5136	2778
54208	2135	1813
233789	15553	6410
67745	883	0
110058	1617	4
319622	6865	1360
12850	871	131
209760	4493	30
74424	4307	19
56209	1529	860
101565	5009	424
71517	3577	971
66356	5613	599
434232	2026	19
64297	4525	2150
209776	1038	0
67133	1978	0
22242	2472	0
71830	2139	0
272428	2491	0
233799	6738	0
100503901	516	0
117147	2041	0
233801	2153	1
233802	2656	923
434233	1449	1145
100503918	1635	1
20216	2859	0
71151	3569	85
434234	2350	82
233805	5825	1160
73919	1276	59
381917	12313	4
233806	1411	480
22787	2200	0
72074	2030	0
12971	1256	11
67928	5384	0
320631	5335	0
233810	5084	0
78552	851	143
637957	168	83
67003	1882	2755
67983	1615	1
100504389	2109	13
233812	4842	460
233813	4575	17
436008	1269	0
13631	6325	1116
26939	4234	676
12585	2525	2325
74466	1883	3
668548	705	42
59052	1823	1157
80719	2133	9
246190	3649	79
195646	2270	0
75793	594	0
76179	10198	982
20278	2965	332
20277	2409	75
233824	2884	395
100861771	1119	0
74105	4891	268
67417	1846	88
28018	4831	834
70316	800	212
233826	3747	49
59288	1532	571
18817	2203	89
26918	2973	0
70261	1171	193
18751	8830	5
54376	1525	0
73951	1402	577
19647	7770	8065
233833	8479	1381
100504584	930	0
233836	2341	0
70497	3584	1284
30949	1369	345
11833	1487	0
210162	4584	3
628779	2877	0
791408	4169	0
73076	664	13
71208	1745	5
75861	2153	0
77035	2445	35
67711	1066	618
16190	5094	5537
60504	2607	5
233863	6869	1662
233865	6191	797
269994	3924	10
74204	4453	2138
104175	4092	237
16797	1235	2
73658	2782	717
18020	3388	330
12478	2436	1
70314	2539	294
11937	3440	11
20399	3422	1435
100861803	1215	138
233870	1777	126
233871	3718	4469
56347	2882	7398
12752	2627	272
171504	3600	148
246779	705	2
56312	626	141
100504712	469	13
75565	1166	189
20887	1370	98
75764	3692	117
66162	337	407
12721	1597	18
26417	1772	1469
68616	1068	474
66090	1053	988
21389	1715	63
56420	1332	1144
11674	1824	6918
100503974	1012	32
68952	3162	8
78118	475	0
13446	2538	107
233875	1091	241
233876	2511	727
381921	6884	1512
68742	944	249
233877	1654	211
233879	518	4
233878	3799	17
381922	995	8
52858	1878	1183
78388	2810	2044
67278	1412	89
100861830	1164	2
69017	2490	46
17188	2374	2727
110033	2064	159
69036	636	0
101602	1918	3
100502618	831	0
67375	1197	0
20737	3912	10
70233	3284	828
68449	3614	577
17907	755	16
54204	1453	44
100043580	713	8
233887	2642	216
244216	1230	342
66422	634	406
20768	2181	738
100502641	415	440
16408	5225	31
233890	2247	326
269997	2684	279
78921	3878	127
101604	2163	98
233893	2508	51
69234	1016	30
71131	3621	65
654803	2659	38
233895	2278	1358
14123	2650	1792
629159	2432	17
100043597	12236	4571
100217442	107	2
68961	1626	334
233899	2536	48
233900	4154	2556
68232	543	35
320683	6116	468
12055	965	451
791073	76	0
13019	1345	122
244218	900	5
233902	3410	536
269999	1996	211
233904	5934	2175
101502	1823	593
56216	1574	14
20909	1372	1255
244219	3451	116
233905	6310	619
330657	2531	40
27973	748	786
12041	2857	621
67773	1503	214
76560	1860	127
77613	3061	85
100861900	568	372
233908	1845	6280
319527	3176	99
66824	2135	189
434246	2472	118
16409	4682	15
16411	4025	7
100502816	1244	81
381924	3965	1
70973	473	0
12862	659	1
100043133	3581	45
233912	3834	571
21804	3026	2933
246787	2259	58
233913	2588	507
100526559	67	0
67865	875	374
21843	4292	1732
29810	2595	12667
101490	4740	538
210711	4171	1384
207352	4578	908
381925	1088	0
207425	4550	591
100043150	674	0
14183	5346	4215
11907	4908	591
67872	1435	581
57752	9537	1343
114660	2015	1
330660	3434	1
100628579	87	636
434249	1763	19
101476	3321	1206
56213	2039	1699
12945	6243	4
233918	1161	0
69495	697	0
71395	2928	3
16433	2256	0
100502889	477	0
69318	676	1
68223	371	0
68277	2214	225
214580	1130	137
67143	4390	970
66885	3348	1294
15373	1372	0
15372	1669	0
12237	2055	773
233919	2799	0
55987	3506	1968
77590	4265	907
100502937	1308	0
100043682	2628	13
18242	2155	4879
20231	1903	0
76429	1607	90
77938	5199	987
72096	1078	186
109359	2895	371
76683	541	2
360216	2127	1435
13017	4777	2618
74970	1030	0
73808	915	22
214764	5338	943
214766	1858	3
22276	1811	122
66165	1244	735
101437	2962	154
100043695	456	38
66930	1974	5
11489	7675	471
100503026	4489	0
71007	2671	22
330662	6815	2476
627214	4637	66
74314	884	0
100043254	860	2
78807	3210	0
270004	2591	0
212070	3315	0
19267	5411	2484
100316818	121	0
67765	1494	12
17345	10075	1291
319551	1318	0
77383	2279	0
100038399	3959	0
330664	1385	0
621677	3314	5
17314	819	105
13593	5023	122
100038555	2876	0
77252	1125	69
30926	1651	524
70571	2569	2
69546	1524	176
52432	2054	1710
12176	1756	263
74004	5554	0
26757	2643	1
57740	2279	11
76612	2711	45
101631	2640	150
212111	2826	1203
14912	1907	35
212124	1667	0
52389	4758	0
76484	7303	11
22286	1160	15
100503791	2333	2
387198	72	0
381933	1161	0
11501	3034	72
74237	3085	677
69752	1100	306
17703	2287	1
68566	1627	0
22264	622	2
69064	650	202
93747	1491	1060
212503	1737	26
212508	1595	158
212518	3156	0
258954	939	0
258511	954	0
258055	957	0
244233	3454	0
244234	3967	0
622335	393	157
258958	930	0
257939	918	0
18361	936	0
258512	924	0
258955	915	0
259028	930	0
258056	963	0
258956	939	0
258513	3853	0
258201	933	0
18345	1190	0
18362	936	0
258962	1162	0
258963	960	0
18344	936	0
258964	939	0
13106	1740	0
74075	1462	3
407812	3909	59
76974	675	993
78520	1077	51
338417	437	9
69287	924	9
54399	1552	723
101489	2967	662
64384	1575	196
23997	1563	1119
12869	363	1
212965	1626	1
101613	3823	12
212974	2975	486
73835	709	20
80876	627	3968
68713	840	92
66141	648	11091
213002	541	1
330671	3105	519
56460	3045	4202
24058	1990	61
71345	3012	98
27388	2172	229
107702	2015	3229
15461	2272	1246
70552	2628	94
72000	2047	101
66985	1525	135
387206	110	0
101471	5374	2011
54123	1859	611
72040	2629	63
20287	507	78
13491	1336	11
54006	2733	793
71448	2197	129
98845	3065	2118
320871	2935	14
21351	1276	1099
213350	1497	124
100862193	870	0
57754	1657	1
68267	2852	566
57913	2900	101
67186	441	2542
100217419	134	24
66853	2717	1583
213573	1687	440
12476	2012	5389
66491	1671	885
64540	1569	1497
68038	4223	436
11772	4639	1325
100036523	2620	9
353328	8022	1
100862174	3542	6
17831	2923	30
17833	8505	1
74180	14963	2
54473	3705	1995
75770	4351	3
100526509	63	0
101513	1456	605
18218	4819	1813
100039728	660	0
668763	966	0
100043617	1096	0
71623	1474	0
100039757	963	0
77215	1652	0
114666	1177	0
100043627	600	0
100038419	2352	1
50774	693	0
50775	1002	0
320802	3230	206
13033	1954	7741
55925	1505	20
21953	667	6
16985	1925	42
677289	2245	0
21957	1121	5
19935	582	156
330677	2106	0
14955	2615	24
735280	84	0
16002	4236	560
723874	73	0
111975	4778	1
16334	565	0
624121	805	0
21823	1757	14
17173	1612	13
27027	1827	0
97423	1901	68
12520	1518	3313
56844	1394	771
56843	4383	0
16535	3029	22
63830	83437	86
71153	1526	0
12577	1942	335
18400	1629	6
22113	737	98
17955	2283	2138
27267	3222	610
244237	2977	4
79202	2275	52
79201	3283	75
79196	4085	1206
381974	1821	1
244238	3761	7
78914	2631	65
13360	2816	187
100526562	85	0
210274	7029	83
13043	3223	6471
233977	5259	1624
100038412	1053	2
14082	2871	112
101772	4604	9727
791284	1338	1
14174	1194	1
14175	3030	13
14170	1809	17
100568459	154	14
72284	1959	147
12443	3796	3367
100040049	935	0
233979	2909	189
211577	2006	21
211578	3117	0
100039479	903	0
100039499	903	0
16337	9355	1718
319493	2967	0
102098	5300	749
69129	1126	45
76406	1613	34
140482	1999	195
94178	2003	648
50767	4497	667
546049	1621	8075
69697	4296	481
67439	2654	910
100503890	1193	147
18545	625	0
20911	2703	1252
57264	1287	0
69189	1132	0
100503924	354	2
66682	2034	280
14128	2358	0
75863	1235	0
170786	1484	2
170780	1771	0
170779	863	2
69165	2020	1
170776	1550	0
69142	1109	2
70192	1085	1
78899	2823	3
213027	1542	330
100503956	2751	467
73072	4616	96
72267	3878	113
26400	3546	1147
100044509	1075	42
102209	1514	334
330695	1226	188
21856	1782	715
15568	6030	2421
20300	1274	28
67260	3668	240
233987	2361	39
100862276	446	0
20419	2132	161
622568	228	4
669393	417	697
20494	1629	0
320406	2159	1
13642	4319	3520
66719	2101	0
234023	1712	1054
71249	1146	0
270028	3142	0
319583	4081	115
68904	5181	953
24099	1699	3
244281	6296	1
320014	3085	0
71624	1331	0
665306	2847	87
384783	4015	5965
619321	954	5
12826	6615	50033
12827	6426	37648
19332	722	1972
100504175	2272	50
102132	2121	384
69225	1421	666
71941	1850	436
26356	2813	1610
102334	4463	1808
76413	1266	0
665271	2531	0
624710	1533	207
54126	7435	1776
75528	775	2
619290	1839	0
434280	5067	0
434279	1472	0
20664	4037	0
78634	761	0
259279	3649	1198
100038554	3655	0
50770	7443	2901
100504249	518	0
100862362	531	0
17207	5512	156
14068	1859	2
14058	2693	2
66901	2398	19
234069	2408	1090
99375	3628	1578
16783	2255	8407
66790	1310	45
100316713	68	0
78335	781	0
234072	1365	0
102323	3034	272
234076	4533	703
21781	1700	1186
11945	1327	1
24013	7431	1
272465	1224	94
14456	2593	10318
66501	1408	1
19414	4118	1929
403185	781	0
69957	2231	1178
67031	1402	547
231201	2861	0
101994	4013	536
66423	802	53
66822	2008	300
72148	2463	243
234086	1579	40
244310	4510	0
26889	6432	318
100862377	1227	0
234094	5474	1605
74901	6973	628
434285	1760	0
17930	4953	42
94109	14278	315
100526464	82	0
244329	4620	178
11601	2475	139
52123	3829	458
319581	3176	45
360217	249	0
353320	352	0
360212	192	0
360214	252	0
77674	997	0
360211	246	0
546038	1740	0
78128	435	0
244332	330	0
56519	458	0
654452	168	0
116746	323	0
574081	174	0
81007	195	0
27358	322	0
654456	204	0
244334	287	0
246080	306	0
626415	2590	1
100861725	8474	2
547150	4659	1266
100040599	2514	7
381598	4009	240
100861745	1503	62
100861634	4188	36
100861653	1948	138
100861668	2514	0
654455	192	0
654453	426	0
100041654	314	1
574083	857	0
503556	486	0
66298	419	0
497114	418	0
100041688	403	0
13236	279	0
634825	454	0
100038927	390	0
382059	419	0
13226	419	0
100041759	282	0
100041787	282	0
13237	410	0
13239	421	0
100041811	282	0
13218	507	0
100294660	172	0
100505096	498	0
100862126	376	0
665927	463	0
68009	427	0
100041890	427	0
100041895	404	0
626682	285	0
665956	351	0
626708	387	0
23855	411	0
100041952	376	0
727720	282	0
382000	500	0
503491	419	0
13214	916	114
387334	373	0
13215	305	0
246085	298	0
246079	323	0
246081	339	0
246082	331	0
246084	267	0
246083	224	0
97476	1887	5
67929	1054	0
11979	4711	22
207958	4964	265
330721	2404	6
23954	2050	42
80986	2601	388
70160	1277	526
56229	4432	129
234129	2549	1
18408	3455	327
69108	542	0
57312	1536	160
102032	1459	336
20516	3658	998
100502938	2341	234
22335	1423	390
234130	1315	0
18970	1227	566
68074	2439	57
16150	4534	1108
18791	2532	4920
64933	3467	120
244349	9126	2915
11733	8616	13
723876	128	0
100526510	90	0
74561	2236	0
102247	3944	2383
109145	1364	256
57437	2031	1640
20377	4372	1625
320158	4179	5
208924	854	0
69068	1331	10605
209176	3014	0
15930	1555	8
13524	2361	0
11497	2707	0
11499	2791	11
353188	2447	7
11502	3985	2476
69742	1281	716
330723	2181	5
83436	4985	475
320165	7695	2306
74489	2295	0
14182	5008	12704
270035	2100	80
234135	11646	3382
71910	1472	273
72108	4267	849
100503003	511	1
67384	4798	280
67207	2360	224
100503027	397	0
20845	4007	161
23808	2517	773
16532	3531	3
52120	2679	506
74653	3601	171
14272	1881	1401
320191	12836	1176
77733	3917	135
73754	2267	203
72316	566	0
353310	3305	5490
244373	3947	1604
114863	4536	1706
78560	5517	161
66653	1383	37
75767	7965	567
71082	1520	1
76615	1356	0
11556	2795	2
13685	981	330
732482	1156	0
541463	1767	0
108043	4589	0
11440	2906	0
70952	2014	0
382003	1495	0
666422	1660	1
210801	9220	1
71314	1086	0
66959	1747	29
100316666	122	0
68867	3556	6550
100217422	98	0
234138	5080	251
67920	1857	936
171167	4546	99
74517	1758	0
211323	2103	909
666589	1613	0
546052	447	123
100042715	2515	0
22427	6383	582
75029	2120	137
319688	3310	3
628431	1447	2
104271	8408	48
19053	1836	4451
108159	2817	473
14782	2672	855
100504592	566	1
68153	1802	493
72632	587	1
19663	2780	10650
22428	964	467
234155	1839	0
68192	2585	514
67887	1899	4163
234159	561	0
330734	2121	0
319520	2427	741
100861989	1057	274
21951	6444	1314
244416	4221	13
100504696	1769	1
67276	5067	451
100504714	1728	7
52065	6408	303
100502846	5884	1
71908	1851	57
330737	2553	5
671641	384	181
244418	4780	1033
244421	3930	476
319582	1825	22
50768	8475	1374
100502599	1866	0
621080	1959	13
244431	2389	0
723860	70	0
80286	1574	1443
621335	638	0
20288	3998	2
80857	1476	0
78506	3268	208
70546	2498	72
18983	2982	1813
52348	6379	1428
54384	3446	145
100039179	459	0
13526	2870	0
23793	2621	0
384806	2589	0
546055	2441	0
11988	7857	1485
68797	1545	1182
102103	7262	1133
78849	2349	11
234199	1120	1
18536	8381	2659
11886	2251	1345
14300	1088	358
69966	1245	0
244448	1850	0
622117	1467	0
22702	1801	1
382007	2405	0
13525	2494	0
384813	2211	0
252866	2507	0
384814	2558	0
14107	14627	10937
100039673	3982	2
434310	2395	1
17773	1503	0
622523	862	0
109821	2244	0
16621	2472	1
102294	2930	234
212326	5479	183
142980	4327	105
100503309	438	1
234214	6097	467
100861925	2031	6
319940	2474	12
53318	1578	5979
212392	2626	2
69479	2740	70
192169	1531	393
654824	904	96
67620	3420	3
102141	3067	339
66756	4523	156
11739	1108	6465
234219	1533	3
14081	3891	619
71876	2467	32
408022	3797	86
12367	1466	866
100503498	1319	19
16363	2484	728
320981	3065	34
71069	10839	4517
320714	4322	873
192174	2952	774
667422	785	937
69260	2813	509
70925	3494	1403
100039801	663	6
75677	994	9
52357	5042	2000
320685	2784	330
23965	10978	682
100503519	4613	0
75359	717	0
100039954	955	0
100040220	1427	1912
11593	1290	285
234258	2253	134
22341	1881	485
76687	3466	642
76294	1579	6
69281	1057	0
244484	4293	0
234267	3554	74
100040382	1602	0
100040392	1467	0
546212	1419	0
100862163	1521	0
547103	2352	0
100862197	1521	0
100862211	2532	0
100862226	1467	0
100862234	1521	0
100862253	1521	0
100862263	1506	0
100862272	1521	0
100862298	1521	0
100862312	1521	0
100862322	1521	0
100862327	1521	0
382364	1521	0
664876	1413	0
244486	2742	0
110304	1474	0
15446	1719	19
382010	1399	229
50753	3527	309
15111	2235	0
20284	700	2
60406	1183	191
100862010	280	0
97165	2692	436
108150	4523	363
100502593	986	0
100502619	1498	10
270049	5089	0
100040711	678	0
100271928	951	0
234290	1605	0
330776	556	0
23923	1780	1
71306	6789	392
72612	1183	393
12725	6038	242
320383	2862	6
18004	4264	681
59009	5181	915
69279	565	1
100502680	465	1
234309	1115	96
72333	3566	6545
75111	1494	0
234311	5989	74
26359	1306	0
72902	3282	129
244495	3739	0
21892	4928	152
735270	110	0
12876	2103	621
66234	1824	395
77113	3078	440
73067	1125	96
333307	2504	0
234329	3633	0
260296	2229	0
100038489	975	0
407795	1481	1
72925	4822	3
100503651	1772	0
66282	1088	242
74419	2039	0
18168	2314	0
18166	3007	89
234344	2990	1003
17960	1347	0
17961	1501	16
17962	1395	0
234353	11804	607
72281	2767	9
234356	4247	107
73609	760	1
70885	2410	366
16956	4049	129
100861638	944	0
110877	3118	3
11966	2742	498
100861650	946	0
211134	1800	18
234358	2996	74
211135	2002	11
378466	2602	33
670593	1053	0
665578	1053	0
234362	2561	847
636741	1740	25
66869	3491	684
620419	2291	34
330788	5764	164
170759	3915	1258
78816	3925	307
53978	5701	186
80720	1347	1
68709	4022	54
234365	783	13
67184	1251	663
83984	1304	7
234366	5502	2688
665649	457	2200
74549	5372	1416
70616	2287	565
107770	1418	6
100861688	1168	0
330790	3576	16
13004	7166	5
19727	3682	113
75692	1184	16
72368	601	260
17259	1342	23
234371	2994	600
73095	3172	279
76813	2199	140
234373	4337	628
100503831	450	0
26558	2445	312
234374	2100	489
59042	1033	1545
14559	2724	0
93898	2724	0
19704	4616	2856
12845	2426	32
382056	5674	549
234378	3069	586
67937	1491	71
12931	1646	578
66462	657	338
22186	494	261
75620	1216	421
14232	1894	2484
13716	3085	1849
71780	1838	2702
76900	1475	392
211228	1273	0
23886	1084	270
66522	4882	547
50783	942	562
16478	2878	17005
637079	3989	358
100502950	1152	7
110385	3203	49
19339	1451	103
234384	955	158
65972	982	2076
18709	3159	1141
72093	745	82
546071	5334	628
16161	2873	1
70807	2346	289
84036	4042	36
442796	2432	0
234388	911	453
114479	2928	82
76808	1291	7613
104370	98	18
270058	3274	411
100316777	94	0
665828	1633	3
69419	482	0
100042057	1028	0
76478	1670	233
17925	7297	2516
67023	1085	1808
77090	1652	132
13864	2218	726
234395	3549	290
68251	1592	683
234396	2134	35
64296	1985	172
94065	646	121
66498	2275	881
382014	3757	321
70359	2800	246
84094	2016	3025
665928	1243	8371
69550	769	162
73711	1062	476
434325	1539	9
234404	2778	0
26457	2795	690
100861736	1189	0
66171	883	134
100861739	322	0
100037278	2482	87
234407	3181	3615
382018	7960	8
16453	4085	325
16336	587	6
72297	2103	30
74015	3399	23
236193	3975	21
382019	5651	32
170938	2948	100
234413	2718	66
72054	1702	2
404315	1016	0
258532	945	0
258335	1080	0
326618	2082	11671
17274	2012	631
100861754	822	3
209488	1225	20
234421	646	0
67922	1921	821
11767	1964	483
16598	1816	1642
13859	4721	1317
73316	1863	23
72254	2427	89
27967	3800	2357
270066	7029	4127
100503374	2994	78
70625	3040	1000
66818	2842	1481
74166	2096	238
319555	7722	29
20467	4299	2725
14065	1762	42
16795	3669	520
100628574	80	0
71597	1792	0
70823	3844	482
21968	2358	39
15368	1576	10725
17218	3422	1119
75141	2810	104
666211	538	139
71831	2162	0
100039211	1537	3
110784	4087	624
100503998	413	0
78514	3038	1278
70345	1523	0
102182	2781	288
234463	2682	449
67357	359	0
13617	3643	241
73301	2450	0
18997	3212	0
100039422	432	649
19656	1725	1199
76775	3630	375
78651	3801	185
622675	7604	1331
67687	978	5
109136	2843	160
234479	2642	3
17125	3049	2823
73945	7327	3238
24015	3813	3158
68999	2802	118
100504383	670	0
15245	9078	11
14934	1827	0
74709	1758	0
333315	6626	0
93762	4639	3176
14388	4859	2492
100504605	1846	0
74841	4685	2069
234515	4122	74
16168	1285	33
30932	1642	559
330812	9685	1263
71310	5848	2869
22227	1644	64
244548	4709	988
67555	1292	0
12745	2278	1
56367	2062	274
258267	1096	0
66916	533	497
106529	1174	1613
81489	2264	12043
67903	1616	271
19216	2082	188
320795	3538	550
68278	1659	923
26364	3253	468
330814	8188	1327
100126034	2807	2
66929	1599	61
18747	2293	687
100862267	855	0
666704	2071	443
73453	1084	5
70134	1000	0
100316677	119	0
74337	2449	4
50931	2658	25
212108	475	0
100038416	1580	16
442802	1880	18
19724	4172	607
735271	88	2
212123	2312	486
244550	2080	2
212139	3288	453
74666	2494	3
244551	730	7
100049549	72	0
723819	89	0
387216	75	26
387220	87	18
723960	107	39
100526528	83	0
212168	4348	691
101966	661	967
67873	2149	93
67736	2099	54
12286	7929	127
15936	1522	10842
66830	4304	2040
212528	2186	917
17095	1801	5
18032	3905	4186
619292	723	6
23863	1680	112
100503665	777	0
102060	1734	217
19358	2074	859
12317	1943	16786
73619	479	1
66590	1829	1313
71846	1373	70
270076	2177	329
16596	1534	1
13423	1643	54
56527	4922	32
100503676	695	24
234542	1908	31
69724	2044	365
21672	942	2130
16477	1840	51016
170833	2617	735
212989	2089	11
56495	1253	818
68544	892	1047
212999	4990	1909
320466	2125	9
68628	1843	505
436049	328	8
330817	1332	291
67836	1238	245
414077	699	325
17159	4325	655
244556	2332	70
624855	2397	3
258858	939	0
65114	3169	2374
56452	1654	405
213435	3070	5
66714	1595	165
108682	3596	1647
56445	2839	3404
74513	5646	552
71927	3355	2056
102093	4617	1369
244562	4511	0
66887	2942	1241
20437	2114	848
666945	1362	28
80750	6469	1619
100038706	839	0
100503751	687	0
12404	2335	2
100040294	682	0
330820	1023	0
94187	4907	211
382030	1832	364
234549	3146	1230
77265	469	13
214627	4624	1184
100503817	1459	0
11513	6330	1334
26992	2370	682
93960	4459	1385
71607	1434	11
100862404	447	0
257632	4621	385
74256	8250	1305
58198	5258	1
100041089	784	0
625801	321	5
244579	3195	13
100503868	979	157
109151	11517	1932
19651	4888	1024
14339	2165	242
244585	6969	194
26383	3558	2380
320798	3237	0
16373	2363	1799
71296	1243	201
54352	2403	1128
64379	2380	4
17390	3041	11971
270084	2800	247
69543	1015	5
20538	6073	95
244595	1980	0
382044	1965	0
13884	1840	0
104158	1966	3
13897	2073	0
234564	1915	0
12623	2289	0
75704	1871	0
67935	1728	0
14681	7732	65
75809	1862	0
23802	3678	2417
100861639	858	0
68219	1111	220
100861643	471	0
270086	5311	638
67378	2947	395
17752	391	4
17751	538	2
17750	556	72583
17748	542	60881
71805	2928	789
723956	71	0
20497	3300	3
64209	1871	3136
320377	1538	1
434341	6945	955
234577	2302	417
102122	1800	487
67610	3849	776
107566	2030	711
67801	1889	17
20299	1811	0
20312	3144	8042
100861664	759	1
20295	514	6
109006	4327	397
67914	1693	329
20021	1580	294
114255	2604	406
234582	2304	273
382045	2820	6
14766	3864	9141
54672	2439	205
330830	2832	19
74187	3425	285
16582	3762	1168
333329	6686	59
73407	967	5
79233	4107	405
101985	1764	356
17388	4279	409
14894	1295	708
13000	3766	1062
244608	1271	3
70993	1152	0
