EntrezID	Length	MCL1-LB_BC2CTUACXX_TGACCA_L001_R1
259116	957	0
170639	3496	5
259117	945	1
259096	945	2
258356	951	0
258168	951	0
259095	942	0
259092	945	0
259114	939	0
259089	969	0
259093	957	0
258357	1041	0
259118	957	0
258248	939	0
259113	939	0
259119	942	0
259055	960	0
258752	960	0
259056	960	0
259091	957	0
259115	954	0
259054	954	0
258139	945	0
404317	939	0
258378	984	0
258246	936	0
667882	5563	0
384701	1638	0
100041187	939	0
258135	948	0
257975	960	0
258726	948	0
259048	945	0
258311	990	0
259073	939	0
13532	1697	0
258156	1011	0
259098	960	0
546989	984	0
258751	951	0
259086	960	0
259085	948	0
258722	972	0
545985	972	0
259104	5137	0
259084	942	0
259103	954	0
258838	957	0
259049	957	0
259080	1124	0
258808	942	0
259087	954	0
259126	1075	0
258189	927	0
436002	951	0
259159	951	0
258818	1122	0
259102	1545	0
18370	1357	0
18369	948	0
18368	1242	0
15129	626	21
100503605	639	3
100503686	588	0
436003	559	0
15132	610	0
15135	619	0
18367	936	0
100503724	526	219
18366	1662	0
18365	1106	0
258961	1489	0
259123	954	0
258351	939	0
259122	966	0
259124	966	0
259088	951	0
258819	945	0
259075	939	0
258326	945	0
259081	945	0
259125	945	0
258247	948	0
259058	939	0
70980	1911	0
244178	2369	0
244179	2298	0
244180	2253	0
258746	951	0
259057	939	0
94088	3827	174
94094	2583	112
667823	2593	34
76681	1525	23
622070	832	0
434218	1535	23
319236	3736	293
244183	2771	0
434219	1716	0
20128	3771	274
209387	3758	6
625321	1890	0
258809	1069	0
259050	1061	0
57250	1046	0
258377	1026	0
258817	927	0
259078	990	0
258309	960	0
259051	2912	0
259052	969	0
258743	960	0
257914	1035	0
625530	1581	0
233637	1053	423
100503865	911	76
381944	1407	0
13531	2649	0
258810	951	0
259100	957	0
259062	981	0
259061	957	0
259045	954	0
384703	939	0
257910	942	0
258755	939	0
258147	942	0
259099	954	0
258355	939	0
258753	942	0
259046	948	0
404318	948	0
259047	960	0
244187	939	0
258160	951	0
259072	954	0
668035	1060	0
259161	966	0
258745	963	0
56860	1062	0
259063	969	0
258352	990	0
74349	10986	1202
100503879	1002	0
233649	2480	16
244189	1146	271
12426	2483	3
109042	1026	1010
20597	2412	246
100861751	807	0
11785	3176	108
15458	1480	37
55992	2955	534
76932	3277	1526
14356	998	380
101867	3177	496
16202	1879	1550
24075	757	667
12751	3494	2255
233651	10651	38
27397	6712	835
77700	8259	41
626055	1547	11
100042856	9037	358
100417829	4348	60
668108	3418	9
74558	9040	6
100417831	4357	0
668128	2133	2
209380	3091	1
668139	7916	97
434223	7765	0
258445	952	0
258444	948	0
258591	1201	0
258592	1052	0
258595	936	0
258180	951	0
258593	951	0
66786	3063	0
258590	1348	0
258589	960	0
257902	948	0
259034	951	0
258350	951	0
194433	924	0
258173	924	0
258594	1156	0
233670	951	0
259037	1359	0
18317	1250	0
259036	975	0
259035	954	0
18314	948	0
384732	948	0
258776	1131	0
258597	945	0
76858	3282	0
76572	1472	0
60510	3816	129
244198	1969	4
19024	4733	1232
76679	1191	0
320635	2772	10
244199	1924	0
257919	921	0
258418	945	0
258417	945	0
626674	1038	0
258770	933	0
258771	933	0
258488	933	0
258926	933	0
258928	933	0
258729	945	0
257891	984	0
56861	1029	0
258927	939	0
100043059	357	229
258728	972	0
258730	948	0
258492	966	0
258041	954	0
258489	945	0
258042	945	0
258727	945	0
258491	945	0
258731	933	0
258490	945	0
258307	945	0
258732	945	0
258361	993	0
258733	945	0
258304	993	0
258734	945	0
259143	972	0
258163	957	0
258215	945	0
258738	951	0
258769	933	0
258369	966	0
258308	945	0
258719	981	0
258718	930	0
258721	933	0
258720	945	0
258136	945	0
258303	1002	0
277935	945	0
244202	4483	3
66085	1507	6383
22141	5941	6
320360	6485	8
109594	1071	24
117229	2394	0
74293	2008	0
330627	9649	16
26451	1112	1648
100302499	120	33
76954	4526	1393
57373	973	376
57355	1942	9
56787	706	4
56786	1685	881
78593	3913	216
56788	3563	2
19347	4956	1755
233724	3619	559
69781	616	0
233726	3117	5581
100379145	184	8
767812	3387	43
20841	3013	415
22390	3419	2011
20947	4035	1138
319934	7163	1974
11535	1381	462
100861673	1732	0
11717	4084	651
67150	952	83
114332	2607	7
17540	6041	19
100504184	380	0
22083	4300	2505
13690	7760	33578
75479	629	6
233733	2575	1805
74996	5600	2917
50781	3357	90
320878	7370	529
100504195	2397	34
57342	4450	3215
69625	1565	10
21676	9962	1788
78748	3497	223
75239	1427	0
11865	2908	482
68815	2563	1097
19226	717	0
67420	3972	5426
233744	6166	138
66922	2275	1739
70349	3315	4629
26440	1255	2826
71045	1650	0
18576	5286	14
244209	1627	6
12310	1489	387
116903	962	8
233752	2321	10
627967	866	5
101786	2065	0
20679	8486	298
69350	620	0
56372	1400	1146
233765	4312	938
68052	582	118
100302592	87	26
100861687	1251	5
18704	8042	2481
53322	1736	1101
233781	3070	7
267019	5136	3223
54208	2135	2792
233789	15553	6326
67745	883	0
110058	1617	12
319622	6865	2402
12850	871	358
209760	4493	257
74424	4307	780
56209	1529	6832
101565	5009	681
71517	3577	1092
66356	5613	908
434232	2026	22
64297	4525	245
209776	1038	0
67133	1978	0
22242	2472	0
71830	2139	0
272428	2491	0
233799	6738	0
100503901	516	0
117147	2041	0
233801	2153	1
233802	2656	1198
434233	1449	1032
100503918	1635	2
20216	2859	5
71151	3569	131
434234	2350	103
233805	5825	345
73919	1276	58
381917	12313	5
233806	1411	407
22787	2200	0
72074	2030	0
12971	1256	945
67928	5384	1
320631	5335	0
233810	5084	0
78552	851	111
637957	168	162
67003	1882	4496
67983	1615	2
100504389	2109	11
233812	4842	457
233813	4575	1
436008	1269	1
13631	6325	767
26939	4234	743
12585	2525	716
74466	1883	8
668548	705	55
59052	1823	1184
80719	2133	6
246190	3649	14
195646	2270	0
75793	594	0
76179	10198	837
20278	2965	286
20277	2409	2370
233824	2884	685
100861771	1119	0
74105	4891	342
67417	1846	303
28018	4831	1283
70316	800	283
233826	3747	69
59288	1532	731
18817	2203	82
26918	2973	0
70261	1171	35
18751	8830	7
54376	1525	0
73951	1402	425
19647	7770	4496
233833	8479	2350
100504584	930	0
233836	2341	0
70497	3584	917
30949	1369	411
11833	1487	1
210162	4584	2
628779	2877	0
791408	4169	0
73076	664	4
71208	1745	1
75861	2153	0
77035	2445	29
67711	1066	623
16190	5094	2572
60504	2607	2
233863	6869	2184
233865	6191	1072
269994	3924	168
74204	4453	1952
104175	4092	266
16797	1235	8
73658	2782	894
18020	3388	221
12478	2436	0
70314	2539	424
11937	3440	23
20399	3422	1540
100861803	1215	139
233870	1777	185
233871	3718	5185
56347	2882	7480
12752	2627	545
171504	3600	178
246779	705	3
56312	626	3066
100504712	469	193
75565	1166	309
20887	1370	99
75764	3692	138
66162	337	685
12721	1597	6
26417	1772	2217
68616	1068	828
66090	1053	856
21389	1715	15
56420	1332	1909
11674	1824	7025
100503974	1012	31
68952	3162	5
78118	475	0
13446	2538	92
233875	1091	281
233876	2511	614
381921	6884	1430
68742	944	481
233877	1654	205
233879	518	0
233878	3799	16
381922	995	14
52858	1878	1482
78388	2810	4741
67278	1412	162
100861830	1164	5
69017	2490	109
17188	2374	2887
110033	2064	238
69036	636	0
101602	1918	2
100502618	831	0
67375	1197	1
20737	3912	6
70233	3284	1232
68449	3614	941
17907	755	36
54204	1453	51
100043580	713	4
233887	2642	288
244216	1230	324
66422	634	573
20768	2181	502
100502641	415	916
16408	5225	20
233890	2247	410
269997	2684	466
78921	3878	143
101604	2163	92
233893	2508	126
69234	1016	64
71131	3621	54
654803	2659	17
233895	2278	1031
14123	2650	2254
629159	2432	42
100043597	12236	4424
100217442	107	0
68961	1626	372
233899	2536	141
233900	4154	2767
68232	543	18
320683	6116	754
12055	965	405
791073	76	0
13019	1345	200
244218	900	2
233902	3410	959
269999	1996	249
233904	5934	2366
101502	1823	1310
56216	1574	2
20909	1372	1291
244219	3451	199
233905	6310	788
330657	2531	20
27973	748	616
12041	2857	945
67773	1503	206
76560	1860	1006
77613	3061	119
100861900	568	433
233908	1845	6349
319527	3176	45
66824	2135	388
434246	2472	36
16409	4682	6
16411	4025	8
100502816	1244	178
381924	3965	0
70973	473	0
12862	659	1
100043133	3581	66
233912	3834	733
21804	3026	65
246787	2259	0
233913	2588	342
100526559	67	0
67865	875	52
21843	4292	2209
29810	2595	3442
101490	4740	717
210711	4171	1577
207352	4578	1003
381925	1088	0
207425	4550	913
100043150	674	1
14183	5346	8703
11907	4908	731
67872	1435	829
57752	9537	1595
114660	2015	0
330660	3434	3
100628579	87	2733
434249	1763	21
101476	3321	1280
56213	2039	100
12945	6243	1108
233918	1161	0
69495	697	0
71395	2928	65
16433	2256	1
100502889	477	0
69318	676	0
68223	371	0
68277	2214	303
214580	1130	107
67143	4390	817
66885	3348	1145
15373	1372	0
15372	1669	0
12237	2055	981
233919	2799	0
55987	3506	8
77590	4265	16
100502937	1308	0
100043682	2628	0
18242	2155	1493
20231	1903	0
76429	1607	117
77938	5199	1025
72096	1078	293
109359	2895	607
76683	541	7
360216	2127	1290
13017	4777	1855
74970	1030	0
73808	915	0
214764	5338	944
214766	1858	0
22276	1811	294
66165	1244	789
101437	2962	1458
100043695	456	43
66930	1974	0
11489	7675	15
100503026	4489	0
71007	2671	267
330662	6815	2323
627214	4637	3
74314	884	1
100043254	860	0
78807	3210	0
270004	2591	0
212070	3315	0
19267	5411	218
100316818	121	0
67765	1494	2
17345	10075	1972
319551	1318	0
77383	2279	0
100038399	3959	0
330664	1385	0
621677	3314	0
17314	819	78
13593	5023	22
100038555	2876	0
77252	1125	97
30926	1651	752
70571	2569	0
69546	1524	156
52432	2054	1883
12176	1756	200
74004	5554	0
26757	2643	0
57740	2279	4
76612	2711	59
101631	2640	437
212111	2826	829
14912	1907	3
212124	1667	0
52389	4758	3
76484	7303	3
22286	1160	12
100503791	2333	2
387198	72	0
381933	1161	2
11501	3034	277
74237	3085	848
69752	1100	291
17703	2287	0
68566	1627	0
22264	622	0
69064	650	329
93747	1491	1157
212503	1737	55
212508	1595	228
212518	3156	0
258954	939	0
258511	954	0
258055	957	0
244233	3454	0
244234	3967	0
622335	393	191
258958	930	0
257939	918	0
18361	936	0
258512	924	0
258955	915	0
259028	930	0
258056	963	0
258956	939	0
258513	3853	0
258201	933	0
18345	1190	0
18362	936	0
258962	1162	0
258963	960	0
18344	936	0
258964	939	0
13106	1740	1
74075	1462	0
407812	3909	46
76974	675	896
78520	1077	44
338417	437	9
69287	924	0
54399	1552	631
101489	2967	1156
64384	1575	236
23997	1563	1713
12869	363	1
212965	1626	2
101613	3823	3
212974	2975	768
73835	709	7
80876	627	2873
68713	840	22
66141	648	1782
213002	541	0
330671	3105	166
56460	3045	4016
24058	1990	525
71345	3012	1372
27388	2172	724
107702	2015	6405
15461	2272	1191
70552	2628	66
72000	2047	272
66985	1525	469
387206	110	0
101471	5374	2749
54123	1859	380
72040	2629	0
20287	507	2
13491	1336	3
54006	2733	544
71448	2197	165
98845	3065	3429
320871	2935	77
21351	1276	4102
213350	1497	300
100862193	870	0
57754	1657	0
68267	2852	541
57913	2900	161
67186	441	3448
100217419	134	19
66853	2717	3965
213573	1687	2684
12476	2012	3320
66491	1671	225
64540	1569	935
68038	4223	761
11772	4639	1083
100036523	2620	8
353328	8022	0
100862174	3542	8
17831	2923	9
17833	8505	0
74180	14963	5
54473	3705	4482
75770	4351	2
100526509	63	0
101513	1456	671
18218	4819	2358
100039728	660	0
668763	966	1
100043617	1096	0
71623	1474	0
100039757	963	0
77215	1652	0
114666	1177	0
100043627	600	0
100038419	2352	0
50774	693	0
50775	1002	0
320802	3230	57
13033	1954	15885
55925	1505	91
21953	667	28
16985	1925	9
677289	2245	3
21957	1121	5
19935	582	235
330677	2106	0
14955	2615	215
735280	84	0
16002	4236	89
723874	73	0
111975	4778	1
16334	565	0
624121	805	0
21823	1757	0
17173	1612	1
27027	1827	3
97423	1901	43
12520	1518	4914
56844	1394	499
56843	4383	0
16535	3029	163
63830	83437	89
71153	1526	0
12577	1942	57
18400	1629	350
22113	737	62
17955	2283	2235
27267	3222	893
244237	2977	3
79202	2275	44
79201	3283	100
79196	4085	830
381974	1821	1
244238	3761	35
78914	2631	117
13360	2816	586
100526562	85	0
210274	7029	1746
13043	3223	7466
233977	5259	3432
100038412	1053	24
14082	2871	270
101772	4604	14483
791284	1338	1
14174	1194	0
14175	3030	2
14170	1809	11
100568459	154	5
72284	1959	329
12443	3796	7451
100040049	935	37
233979	2909	302
211577	2006	6
211578	3117	0
100039479	903	0
100039499	903	0
16337	9355	1503
319493	2967	0
102098	5300	1282
69129	1126	171
76406	1613	34
140482	1999	367
94178	2003	776
50767	4497	782
546049	1621	10479
69697	4296	1543
67439	2654	1460
100503890	1193	341
18545	625	3
20911	2703	2559
57264	1287	1
69189	1132	0
100503924	354	2
66682	2034	453
14128	2358	3
75863	1235	0
170786	1484	0
170780	1771	0
170779	863	0
69165	2020	1
170776	1550	0
69142	1109	1
70192	1085	1
78899	2823	3
213027	1542	169
100503956	2751	181
73072	4616	147
72267	3878	431
26400	3546	1799
100044509	1075	122
102209	1514	403
330695	1226	236
21856	1782	1121
15568	6030	1838
20300	1274	26
67260	3668	36
233987	2361	134
100862276	446	0
20419	2132	184
622568	228	32
669393	417	1086
20494	1629	0
320406	2159	0
13642	4319	999
66719	2101	0
234023	1712	1763
71249	1146	0
270028	3142	0
319583	4081	139
68904	5181	949
24099	1699	2
244281	6296	0
320014	3085	0
71624	1331	0
665306	2847	7
384783	4015	3725
619321	954	1
12826	6615	1901
12827	6426	795
19332	722	593
100504175	2272	19
102132	2121	123
69225	1421	2019
71941	1850	520
26356	2813	822
102334	4463	1217
76413	1266	0
665271	2531	0
624710	1533	124
54126	7435	1390
75528	775	0
619290	1839	0
434280	5067	0
434279	1472	0
20664	4037	0
78634	761	0
259279	3649	1691
100038554	3655	1
50770	7443	8024
100504249	518	1
100862362	531	0
17207	5512	824
14068	1859	2
14058	2693	0
66901	2398	3
234069	2408	724
99375	3628	1814
16783	2255	9011
66790	1310	119
100316713	68	0
78335	781	1
234072	1365	0
102323	3034	276
234076	4533	1176
21781	1700	1240
11945	1327	0
24013	7431	0
272465	1224	19
14456	2593	10183
66501	1408	0
19414	4118	116
403185	781	0
69957	2231	1395
67031	1402	637
231201	2861	0
101994	4013	658
66423	802	39
66822	2008	203
72148	2463	31
234086	1579	89
244310	4510	0
26889	6432	186
100862377	1227	0
234094	5474	491
74901	6973	51
434285	1760	1
17930	4953	3
94109	14278	104
100526464	82	0
244329	4620	504
11601	2475	41
52123	3829	479
319581	3176	14
360217	249	0
353320	352	0
360212	192	0
360214	252	0
77674	997	0
360211	246	0
546038	1740	0
78128	435	0
244332	330	11
56519	458	0
654452	168	0
116746	323	0
574081	174	0
81007	195	0
27358	322	0
654456	204	0
244334	287	0
246080	306	0
626415	2590	2
100861725	8474	13
547150	4659	1781
100040599	2514	9
381598	4009	395
100861745	1503	55
100861634	4188	55
100861653	1948	195
100861668	2514	0
654455	192	0
654453	426	0
100041654	314	0
574083	857	0
503556	486	0
66298	419	0
497114	418	0
100041688	403	0
13236	279	0
634825	454	0
100038927	390	0
382059	419	0
13226	419	0
100041759	282	0
100041787	282	0
13237	410	0
13239	421	0
100041811	282	0
13218	507	0
100294660	172	0
100505096	498	0
100862126	376	0
665927	463	0
68009	427	0
100041890	427	0
100041895	404	0
626682	285	0
665956	351	0
626708	387	0
23855	411	0
100041952	376	0
727720	282	0
382000	500	0
503491	419	0
13214	916	663
387334	373	2
13215	305	0
246085	298	0
246079	323	0
246081	339	0
246082	331	0
246084	267	0
246083	224	6
97476	1887	32
67929	1054	1
11979	4711	253
207958	4964	388
330721	2404	15
23954	2050	57
80986	2601	299
70160	1277	990
56229	4432	70
234129	2549	0
18408	3455	435
69108	542	4
57312	1536	166
102032	1459	364
20516	3658	581
100502938	2341	220
22335	1423	577
234130	1315	0
18970	1227	1201
68074	2439	117
16150	4534	1704
18791	2532	266
64933	3467	320
244349	9126	3018
11733	8616	22
723876	128	0
100526510	90	0
74561	2236	0
102247	3944	2937
109145	1364	424
57437	2031	1207
20377	4372	276
320158	4179	1
208924	854	0
69068	1331	17992
209176	3014	4
15930	1555	826
13524	2361	0
11497	2707	0
11499	2791	0
353188	2447	4
11502	3985	3126
69742	1281	736
330723	2181	3
83436	4985	715
320165	7695	1586
74489	2295	16
14182	5008	7975
270035	2100	109
234135	11646	3878
71910	1472	388
72108	4267	596
100503003	511	1
67384	4798	312
67207	2360	199
100503027	397	1
20845	4007	133
23808	2517	1095
16532	3531	4
52120	2679	569
74653	3601	236
14272	1881	1186
320191	12836	1162
77733	3917	145
73754	2267	174
72316	566	2
353310	3305	3754
244373	3947	2358
114863	4536	1395
78560	5517	29
66653	1383	117
75767	7965	5609
71082	1520	28
76615	1356	20
11556	2795	0
13685	981	497
732482	1156	0
541463	1767	0
108043	4589	0
11440	2906	0
70952	2014	0
382003	1495	0
666422	1660	4
210801	9220	0
71314	1086	0
66959	1747	3
100316666	122	0
68867	3556	1388
100217422	98	0
234138	5080	261
67920	1857	633
171167	4546	86
74517	1758	1
211323	2103	20
666589	1613	0
546052	447	172
100042715	2515	0
22427	6383	582
75029	2120	50
319688	3310	1
628431	1447	2
104271	8408	187
19053	1836	3272
108159	2817	595
14782	2672	2589
100504592	566	0
68153	1802	501
72632	587	1
19663	2780	1186
22428	964	587
234155	1839	0
68192	2585	735
67887	1899	3450
234159	561	0
330734	2121	1
319520	2427	3696
100861989	1057	256
21951	6444	1388
244416	4221	3
100504696	1769	0
67276	5067	695
100504714	1728	5
52065	6408	349
100502846	5884	3
71908	1851	421
330737	2553	1
671641	384	210
244418	4780	3993
244421	3930	688
319582	1825	58
50768	8475	353
100502599	1866	0
621080	1959	136
244431	2389	0
723860	70	0
80286	1574	930
621335	638	0
20288	3998	2
80857	1476	0
78506	3268	67
70546	2498	118
18983	2982	2180
52348	6379	1678
54384	3446	3987
100039179	459	13
13526	2870	1
23793	2621	1
384806	2589	1
546055	2441	0
11988	7857	8873
68797	1545	137
102103	7262	2965
78849	2349	8
234199	1120	3
18536	8381	2236
11886	2251	1270
14300	1088	517
69966	1245	0
244448	1850	0
622117	1467	0
22702	1801	0
382007	2405	0
13525	2494	0
384813	2211	0
252866	2507	0
384814	2558	0
14107	14627	7031
100039673	3982	5
434310	2395	0
17773	1503	0
622523	862	0
109821	2244	0
16621	2472	0
102294	2930	130
212326	5479	257
142980	4327	411
100503309	438	14
234214	6097	2108
100861925	2031	50
319940	2474	13
53318	1578	2160
212392	2626	1
69479	2740	103
192169	1531	496
654824	904	32
67620	3420	6
102141	3067	308
66756	4523	181
11739	1108	3028
234219	1533	0
14081	3891	1365
71876	2467	56
408022	3797	209
12367	1466	974
100503498	1319	16
16363	2484	582
320981	3065	3
71069	10839	1559
320714	4322	950
192174	2952	581
667422	785	1048
69260	2813	332
70925	3494	740
100039801	663	4
75677	994	1
52357	5042	1328
320685	2784	303
23965	10978	5
100503519	4613	0
75359	717	0
100039954	955	0
100040220	1427	2177
11593	1290	293
234258	2253	142
22341	1881	97
76687	3466	1197
76294	1579	0
69281	1057	0
244484	4293	0
234267	3554	10
100040382	1602	0
100040392	1467	0
546212	1419	0
100862163	1521	0
547103	2352	0
100862197	1521	0
100862211	2532	0
100862226	1467	0
100862234	1521	0
100862253	1521	0
100862263	1506	0
100862272	1521	0
100862298	1521	0
100862312	1521	0
100862322	1521	0
100862327	1521	0
382364	1521	0
664876	1413	0
244486	2742	0
110304	1474	0
15446	1719	166
382010	1399	290
50753	3527	269
15111	2235	0
20284	700	2
60406	1183	118
100862010	280	0
97165	2692	545
108150	4523	286
100502593	986	0
100502619	1498	4
270049	5089	0
100040711	678	0
100271928	951	0
234290	1605	0
330776	556	0
23923	1780	0
71306	6789	73
72612	1183	602
12725	6038	2334
320383	2862	9
18004	4264	774
59009	5181	709
69279	565	0
100502680	465	1
234309	1115	218
72333	3566	404
75111	1494	0
234311	5989	72
26359	1306	0
72902	3282	0
244495	3739	0
21892	4928	41
735270	110	0
12876	2103	1954
66234	1824	609
77113	3078	625
73067	1125	179
333307	2504	0
234329	3633	0
260296	2229	0
100038489	975	0
407795	1481	195
72925	4822	2
100503651	1772	0
66282	1088	307
74419	2039	0
18168	2314	0
18166	3007	12
234344	2990	649
17960	1347	1
17961	1501	43
17962	1395	0
234353	11804	901
72281	2767	311
234356	4247	44
73609	760	0
70885	2410	581
16956	4049	386
100861638	944	0
110877	3118	32
11966	2742	1749
100861650	946	0
211134	1800	1
234358	2996	128
211135	2002	12
378466	2602	71
670593	1053	0
665578	1053	0
234362	2561	1157
636741	1740	15
66869	3491	662
620419	2291	80
330788	5764	336
170759	3915	2249
78816	3925	486
53978	5701	178
80720	1347	16
68709	4022	8
234365	783	20
67184	1251	1281
83984	1304	10
234366	5502	3087
665649	457	2333
74549	5372	2347
70616	2287	852
107770	1418	13
100861688	1168	0
330790	3576	8
13004	7166	0
19727	3682	181
75692	1184	50
72368	601	380
17259	1342	30
234371	2994	779
73095	3172	155
76813	2199	240
234373	4337	827
100503831	450	0
26558	2445	341
234374	2100	774
59042	1033	2342
14559	2724	0
93898	2724	0
19704	4616	3135
12845	2426	8
382056	5674	511
234378	3069	672
67937	1491	0
12931	1646	13
66462	657	555
22186	494	329
75620	1216	721
14232	1894	3785
13716	3085	2702
71780	1838	2178
76900	1475	1428
211228	1273	0
23886	1084	154
66522	4882	992
50783	942	1070
16478	2878	35642
637079	3989	25
100502950	1152	6
110385	3203	218
19339	1451	146
234384	955	447
65972	982	3075
18709	3159	859
72093	745	85
546071	5334	1037
16161	2873	19
70807	2346	451
84036	4042	57
442796	2432	1
234388	911	618
114479	2928	7535
76808	1291	11411
104370	98	26
270058	3274	585
100316777	94	0
665828	1633	0
69419	482	0
100042057	1028	0
76478	1670	190
17925	7297	1836
67023	1085	1862
77090	1652	263
13864	2218	1469
234395	3549	68
68251	1592	1013
234396	2134	103
64296	1985	131
94065	646	284
66498	2275	1111
382014	3757	888
70359	2800	445
84094	2016	726
665928	1243	3645
69550	769	995
73711	1062	1235
434325	1539	41
234404	2778	5
26457	2795	2500
100861736	1189	9
66171	883	257
100861739	322	4
100037278	2482	129
234407	3181	2882
382018	7960	33
16453	4085	1826
16336	587	22
72297	2103	165
74015	3399	179
236193	3975	58
382019	5651	20
170938	2948	292
234413	2718	130
72054	1702	4
404315	1016	0
258532	945	0
258335	1080	0
326618	2082	7025
17274	2012	1079
100861754	822	2
209488	1225	27
234421	646	2
67922	1921	1845
11767	1964	473
16598	1816	3917
13859	4721	1525
73316	1863	45
72254	2427	102
27967	3800	1739
270066	7029	3292
100503374	2994	12
70625	3040	802
66818	2842	2019
74166	2096	217
319555	7722	0
20467	4299	2964
14065	1762	28
16795	3669	661
100628574	80	0
71597	1792	0
70823	3844	440
21968	2358	35
15368	1576	4353
17218	3422	1899
75141	2810	26
666211	538	204
71831	2162	0
100039211	1537	5
110784	4087	767
100503998	413	0
78514	3038	890
70345	1523	2
102182	2781	315
234463	2682	575
67357	359	0
13617	3643	147
73301	2450	0
18997	3212	0
100039422	432	648
19656	1725	1014
76775	3630	679
78651	3801	376
622675	7604	840
67687	978	1
109136	2843	273
234479	2642	6
17125	3049	829
73945	7327	2146
24015	3813	3331
68999	2802	125
100504383	670	0
15245	9078	4
14934	1827	0
74709	1758	0
333315	6626	0
93762	4639	2478
14388	4859	2579
100504605	1846	1
74841	4685	1996
234515	4122	20
16168	1285	68
30932	1642	695
330812	9685	47
71310	5848	1565
22227	1644	8
244548	4709	459
67555	1292	0
12745	2278	1
56367	2062	187
258267	1096	0
66916	533	1048
106529	1174	2365
81489	2264	6289
67903	1616	1225
19216	2082	630
320795	3538	1701
68278	1659	2183
26364	3253	886
330814	8188	709
100126034	2807	5
66929	1599	186
18747	2293	732
100862267	855	0
666704	2071	525
73453	1084	2
70134	1000	4
100316677	119	0
74337	2449	1
50931	2658	7
212108	475	0
100038416	1580	8
442802	1880	35
19724	4172	1686
735271	88	1
212123	2312	945
244550	2080	0
212139	3288	793
74666	2494	13
244551	730	7
100049549	72	0
723819	89	0
387216	75	39
387220	87	44
723960	107	61
100526528	83	0
212168	4348	3076
101966	661	1692
67873	2149	254
67736	2099	145
12286	7929	55
15936	1522	11913
66830	4304	2701
212528	2186	1689
17095	1801	4
18032	3905	1443
619292	723	1
23863	1680	27
100503665	777	0
102060	1734	381
19358	2074	844
12317	1943	13636
73619	479	1
66590	1829	1375
71846	1373	160
270076	2177	585
16596	1534	7
13423	1643	292
56527	4922	65
100503676	695	49
234542	1908	1
69724	2044	501
21672	942	4336
16477	1840	36616
170833	2617	1880
212989	2089	4
56495	1253	1258
68544	892	1398
212999	4990	2536
320466	2125	24
68628	1843	894
436049	328	7
330817	1332	460
67836	1238	389
414077	699	318
17159	4325	1210
244556	2332	75
624855	2397	5
258858	939	0
65114	3169	3318
56452	1654	518
213435	3070	0
66714	1595	258
108682	3596	685
56445	2839	4862
74513	5646	176
71927	3355	2116
102093	4617	1735
244562	4511	0
66887	2942	1268
20437	2114	811
666945	1362	11
80750	6469	3413
100038706	839	0
100503751	687	0
12404	2335	2
100040294	682	0
330820	1023	0
94187	4907	31
382030	1832	605
234549	3146	1156
77265	469	6
214627	4624	1201
100503817	1459	0
11513	6330	24
26992	2370	863
93960	4459	19
71607	1434	7
100862404	447	0
257632	4621	501
74256	8250	2354
58198	5258	0
100041089	784	0
625801	321	4
244579	3195	205
100503868	979	4
109151	11517	1730
19651	4888	663
14339	2165	840
244585	6969	176
26383	3558	1840
320798	3237	1
16373	2363	6582
71296	1243	334
54352	2403	1812
64379	2380	11
17390	3041	165
270084	2800	79
69543	1015	0
20538	6073	3
244595	1980	1
382044	1965	0
13884	1840	0
104158	1966	3
13897	2073	0
234564	1915	0
12623	2289	0
75704	1871	0
67935	1728	0
14681	7732	41
75809	1862	0
23802	3678	2604
100861639	858	0
68219	1111	287
100861643	471	0
270086	5311	953
67378	2947	343
17752	391	2
17751	538	2
17750	556	30741
17748	542	27646
71805	2928	933
723956	71	0
20497	3300	4
64209	1871	1299
320377	1538	6
434341	6945	340
234577	2302	45
102122	1800	624
67610	3849	608
107566	2030	1014
67801	1889	97
20299	1811	7
20312	3144	6104
100861664	759	1
20295	514	13
109006	4327	609
67914	1693	610
20021	1580	333
114255	2604	371
234582	2304	126
382045	2820	2
14766	3864	1665
54672	2439	230
330830	2832	2
74187	3425	402
16582	3762	1216
333329	6686	78
73407	967	1
79233	4107	613
101985	1764	640
17388	4279	4958
14894	1295	1102
13000	3766	1352
244608	1271	17
70993	1152	0
78833	2412	67
234593	2966	39
66083	1669	407
234594	8375	5241
319960	2803	20
100041953	801	887
234595	3282	295
14719	2345	1427
100499527	64	0
12564	4301	0
234624	3219	0
100042069	1650	5226
100504084	798	251
12552	4216	17
100504119	1695	0
71058	868	0
12562	3986	408
100861701	894	0
65115	3392	0
57813	2400	379
75458	2098	121
320206	2937	63
73381	1084	5
100504164	1130	0
75502	865	0
68119	1616	568
97487	7734	1921
234663	4633	1997
320022	2950	38
234664	1808	876
12354	1538	15
628007	206	120
382051	3498	82
12556	3318	2
56437	1575	512
68523	680	553
102022	1964	0
442809	3551	0
234669	1895	1
234671	1970	1
667754	1964	0
234673	2699	2
71903	1823	0
72361	2859	8
436059	1677	0
382053	2049	1
13909	2065	1
234677	2433	1
12400	2914	2139
234678	2873	506
97440	2326	7
71609	1385	255
50788	1901	60
26386	1753	35
78688	2869	57
74356	3553	202
277978	2497	14
100504307	1778	7
104394	1993	1286
234683	3060	1234
723841	97	1
234684	1923	15
66320	775	803
234686	3948	1682
277973	5222	933
102075	4167	174
